"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","games_behind","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year"
"Saturday, May 12","boxscore","LAA","@","TEX","W","4","2","None","15-19","3","7","Carpenter","Harrison","Downs","2:54","D","47,699","+","None",2012
"Sunday, May 13","boxscore","LAA","@","TEX","L","6","13","None","15-20","4","8","Feliz","Weaver","None","3:27","N","46,669","-","None",2012
"Monday, May 14","boxscore","LAA","None","OAK","L","0","5","None","15-21","4","8","Ross","Haren","None","2:56","N","32,851","--","None",2012
"Tuesday, May 15","boxscore","LAA","None","OAK","W","4","0","None","16-21","3","7","Santana","Colon","None","2:26","D","31,762","+","None",2012
"Wednesday, May 16","boxscore","LAA","None","CHW","W","7","2","None","17-21","3","7","Williams","Floyd","None","2:25","N","39,027","++","None",2012
"Thursday, May 17","boxscore","LAA","None","CHW","L","1","6","None","17-22","3","7","Sale","Wilson","None","3:10","D","30,786","-","None",2012
"Friday, May 18","boxscore","LAA","@","SDP","W","7","2","None","18-22","3","7","Weaver","Suppan","None","3:05","N","31,389","+","None",2012
"Saturday, May 19","boxscore","LAA","@","SDP","L","2","3","None","18-23","3","7","Gregerson","Haren","Thayer","2:47","N","43,427","-","None",2012
"Sunday, May 20","boxscore","LAA","@","SDP","L-wo","2","3","13","18-24","4","8","Mikolas","Pauley","None","4:23","D","33,975","--","None",2012
"Monday, May 21","boxscore","LAA","@","OAK","L","1","2","None","18-25","4","8","Milone","Williams","Fuentes","2:46","N","11,292","---","None",2012
"Tuesday, May 22","boxscore","LAA","@","OAK","W","5","0","None","19-25","4","8","Wilson","Godfrey","None","2:45","N","12,894","+","None",2012
"Wednesday, May 23","boxscore","LAA","@","OAK","W","3","1","11","20-25","4","7","Walden","Norberto","Frieri","3:11","D","23,617","++","None",2012
"Thursday, May 24","boxscore","LAA","@","SEA","W","3","0","None","21-25","3","6.5","Haren","Vargas","None","2:19","N","18,048","+++","None",2012
"Friday, May 25","boxscore","LAA","@","SEA","W","6","4","None","22-25","3","6.5","Isringhausen","League","Downs","2:52","N","23,517","++++","None",2012
"Saturday, May 26","boxscore","LAA","@","SEA","W","5","3","None","23-25","2","6.5","Williams","Hernandez","Frieri","3:07","D","29,483","+++++","None",2012
"Sunday, May 27","boxscore","LAA","@","SEA","W","4","2","None","24-25","2","6.5","Wilson","Noesi","Downs","2:30","D","24,467","++++++","None",2012
"Monday, May 28","boxscore","LAA","None","NYY","W-wo","9","8","None","25-25","2","6.5","Walden","Wade","None","3:38","N","44,016","+++++++","None",2012
"Tuesday, May 29","boxscore","LAA","None","NYY","W","5","1","None","26-25","2","5.5","Haren","Pettitte","None","2:37","N","42,065","++++++++","None",2012
"Wednesday, May 30","boxscore","LAA","None","NYY","L","5","6","None","26-26","2","5.5","Nova","Takahashi","Soriano","3:06","N","40,111","-","None",2012
"Friday, Jun 1","boxscore","LAA","None","TEX","W","4","2","None","27-26","2","4.5","Williams","Lewis","Frieri","2:31","N","40,080","+","None",2012
"Saturday, Jun 2","boxscore","LAA","None","TEX","W","3","2","None","28-26","2","3.5","Cassevah","Darvish","Frieri","3:34","N","44,227","++","None",2012
"Sunday, Jun 3","boxscore","LAA","None","TEX","L","3","7","None","28-27","2","4.5","Harrison","Haren","None","3:09","D","42,465","-","None",2012
"Monday, Jun 4","boxscore","LAA","None","SEA","L","6","8","None","28-28","2","4.5","Vargas","Santana","Wilhelmsen","3:14","N","36,079","--","None",2012
"Tuesday, Jun 5","boxscore","LAA","None","SEA","W","6","1","None","29-28","2","4.5","Richards","Beavan","None","2:29","N","35,021","+","None",2012
"Wednesday, Jun 6","boxscore","LAA","None","SEA","L","6","8","None","29-29","2","4.5","Kelley","Williams","Wilhelmsen","3:14","N","37,342","-","None",2012
"Friday, Jun 8","boxscore","LAA","@","COL","W","7","2","None","30-29","2","4","Wilson","White","None","2:48","N","41,814","+","None",2012
"Saturday, Jun 9","boxscore","LAA","@","COL","W","11","5","None","31-29","2","3","Haren","Francis","None","3:21","D","37,801","++","None",2012
"Sunday, Jun 10","boxscore","LAA","@","COL","W","10","8","None","32-29","2","3","Santana","Friedrich","Downs","3:33","D","37,722","+++","None",2012
"Monday, Jun 11","boxscore","LAA","@","LAD","W","3","2","None","33-29","2","2.5","Isringhausen","Jansen","Frieri","3:59","N","50,559","++++","None",2012
"Tuesday, Jun 12","boxscore","LAA","@","LAD","L","2","5","None","33-30","2","3.5","Wright","Williams","Jansen","2:49","N","55,279","-","None",2012
"Wednesday, Jun 13","boxscore","LAA","@","LAD","W","2","1","None","34-30","2","3.5","Hawkins","Jansen","Frieri","3:09","N","43,494","+","None",2012
"Friday, Jun 15","boxscore","LAA","None","ARI","L","0","5","None","34-31","2","4","Cahill","Haren","None","2:34","N","37,096","-","None",2012
"Saturday, Jun 16","boxscore","LAA","None","ARI","W","2","0","None","35-31","2","4","Santana","Saunders","None","2:28","N","42,483","+","None",2012
"Sunday, Jun 17","boxscore","LAA","None","ARI","W","2","0","None","36-31","2","4","Richards","Kennedy","Frieri","2:27","D","42,222","++","None",2012
"Monday, Jun 18","boxscore","LAA","None","SFG","L","3","5","None","36-32","2","5","Cain","Williams","Casilla","3:21","N","41,234","-","None",2012
"Tuesday, Jun 19","boxscore","LAA","None","SFG","W","12","5","None","37-32","2","5","Wilson","Zito","None","3:21","N","38,010","+","None",2012
"Wednesday, Jun 20","boxscore","LAA","None","SFG","W","6","0","None","38-32","2","5","Weaver","Vogelsong","None","2:39","N","40,321","++","None",2012
"Friday, Jun 22","boxscore","LAA","None","LAD","W","8","5","None","39-32","2","5","Haren","Billingsley","Frieri","3:20","N","44,548","+++","None",2012
"Saturday, Jun 23","boxscore","LAA","None","LAD","L","1","3","None","39-33","2","5","Capuano","Santana","Jansen","2:43","D","44,512","-","None",2012
"Sunday, Jun 24","boxscore","LAA","None","LAD","W","5","3","None","40-33","2","5","Downs","Lindblom","Frieri","3:39","D","43,975","+","None",2012
"Tuesday, Jun 26","boxscore","LAA","@","BAL","W","7","3","None","41-33","2","4.5","Wilson","Matusz","None","2:53","N","24,296","++","None",2012
"Wednesday, Jun 27","boxscore","LAA","@","BAL","W","13","1","None","42-33","2","4.5","Weaver","Hammel","None","2:49","N","18,055","+++","None",2012
"Thursday, Jun 28","boxscore","LAA","@","TOR","W","9","7","None","43-33","2","4.5","Haren","Cecil","Frieri","3:16","N","24,668","++++","None",2012
"Friday, Jun 29","boxscore","LAA","@","TOR","L","5","7","None","43-34","2","5.5","Cordero","Walden","Janssen","3:12","N","24,538","-","None",2012
"Saturday, Jun 30","boxscore","LAA","@","TOR","L","2","11","None","43-35","2","6.5","Alvarez","Richards","None","2:44","D","29,287","--","None",2012
"Sunday, Jul 1","boxscore","LAA","@","TOR","W","10","6","None","44-35","2","5.5","Isringhausen","Cordero","None","3:29","D","34,853","+","None",2012
"Monday, Jul 2","boxscore","LAA","@","CLE","W","3","0","None","45-35","2","5","Weaver","Jimenez","Downs","2:34","N","21,616","++","None",2012
"Tuesday, Jul 3","boxscore","LAA","@","CLE","L","5","9","None","45-36","2","5","McAllister","Haren","None","2:37","N","29,292","-","None",2012
"Wednesday, Jul 4","boxscore","LAA","@","CLE","L","3","12","None","45-37","2","5","Lowe","Santana","None","2:55","D","20,979","--","None",2012
"Thursday, Jul 5","boxscore","LAA","None","BAL","W","9","7","None","46-37","2","4","Hawkins","Ayala","Frieri","3:21","N","38,104","+","None",2012
"Friday, Jul 6","boxscore","LAA","None","BAL","L","2","3","None","46-38","2","4","Gonzalez","Wilson","Johnson","2:47","N","42,716","-","None",2012
"Saturday, Jul 7","boxscore","LAA","None","BAL","W","3","0","None","47-38","2","4","Weaver","Hammel","Downs","2:20","N","41,147","+","None",2012
"Sunday, Jul 8","boxscore","LAA","None","BAL","W","6","0","None","48-38","2","4","Mills","Chen","None","2:32","D","37,108","++","None",2012
"Friday, Jul 13","boxscore","LAA","@","NYY","L","5","6","None","48-39","2","5","Qualls","Downs","Soriano","2:58","N","47,873","-","None",2012
"Saturday, Jul 14","boxscore","LAA","@","NYY","L","3","5","None","48-40","2","5","Garcia","Williams","Soriano","2:53","D","47,789","--","None",2012
"Sunday, Jul 15","boxscore","LAA","@","NYY","W","10","8","None","49-40","2","5","Weaver","Nova","Jepsen","3:31","D","46,679","+","None",2012
"Monday, Jul 16","boxscore","LAA","@","DET","L","6","8","None","49-41","2","5.5","Dotel","Hawkins","Valverde","3:08","N","36,806","-","None",2012
"Tuesday, Jul 17","boxscore","LAA","@","DET","W","13","0","None","50-41","2","5.5","Richards","Turner","None","3:09","N","33,950","+","None",2012
"Wednesday, Jul 18","boxscore","LAA","@","DET","L","2","7","None","50-42","2","5.5","Fister","Wilson","None","2:28","N","37,915","-","None",2012
"Thursday, Jul 19","boxscore","LAA","@","DET","L","1","5","None","50-43","2","6","Scherzer","Williams","None","2:47","D","40,311","--","None",2012
"Friday, Jul 20","boxscore","LAA","None","TEX","W","6","1","None","51-43","2","5","Weaver","Holland","None","2:35","N","43,936","+","None",2012
"Saturday, Jul 21","boxscore","LAA","None","TEX","L","2","9","None","51-44","2","6","Darvish","Santana","None","3:13","D","39,086","-","None",2012
"Sunday, Jul 22","boxscore","LAA","None","TEX","W","7","4","None","52-44","2","5","Haren","Harrison","None","3:09","N","42,160","+","None",2012
"Monday, Jul 23","boxscore","LAA","None","KCR","W","6","3","None","53-44","2","5","Jepsen","Holland","Downs","3:21","N","35,047","++","None",2012
"Tuesday, Jul 24","boxscore","LAA","None","KCR","L","1","4","None","53-45","2","5","Smith","Richards","Broxton","2:54","N","35,051","-","None",2012
"Wednesday, Jul 25","boxscore","LAA","None","KCR","W","11","6","None","54-45","2","5","Weaver","Hochevar","None","3:07","D","39,107","+","None",2012
"Friday, Jul 27","boxscore","LAA","None","TBR","W","3","1","None","55-45","2","4","Haren","Cobb","Frieri","2:33","N","40,136","++","None",2012
"Saturday, Jul 28","boxscore","LAA","None","TBR","L","0","3","None","55-46","3","4","Moore","Wilson","Rodney","2:57","N","41,232","-","None",2012
"Sunday, Jul 29","boxscore","LAA","None","TBR","L","0","2","None","55-47","3","5","Hellickson","Greinke","Rodney","2:49","D","35,477","--","None",2012
"Monday, Jul 30","boxscore","LAA","@","TEX","W","15","8","None","56-47","3","4","Santana","Oswalt","Williams","3:06","N","36,111","+","None",2012
"Tuesday, Jul 31","boxscore","LAA","@","TEX","W","6","2","None","57-47","2","3","Weaver","Holland","None","2:37","N","34,918","++","None",2012
"Wednesday, Aug 1","boxscore","LAA","@","TEX","L-wo","10","11","10","57-48","2","4","Nathan","Isringhausen","None","4:01","N","42,832","-","None",2012
"Thursday, Aug 2","boxscore","LAA","@","TEX","L","9","15","None","57-49","3","5","Oswalt","Carpenter","None","4:01","N","40,281","--","None",2012
"Friday, Aug 3","boxscore","LAA","@","CHW","&V","6","8","10","57-50","3","6","Thornton","Takahashi","None","3:35","N","32,060","---","None",2012
"Saturday, Aug 4","boxscore","LAA","@","CHW","W","6","5","10","58-50","3","6","Jepsen","Thornton","Frieri","3:26","N","28,571","+","None",2012
"Sunday, Aug 5","boxscore","LAA","@","CHW","L","2","4","None","58-51","3","6","Jones","Isringhausen","Reed","2:58","D","30,202","-","None",2012
"Monday, Aug 6","boxscore","LAA","@","OAK","W","4","0","None","59-51","2","5","Weaver","Parker","None","2:33","N","13,341","+","None",2012
"Tuesday, Aug 7","boxscore","LAA","@","OAK","L","4","10","None","59-52","3","6","Colon","Wilson","None","2:58","N","15,458","-","None",2012
"Wednesday, Aug 8","boxscore","LAA","@","OAK","L","8","9","None","59-53","3","7","Neshek","Hawkins","Cook","3:40","D","21,150","--","None",2012
"Friday, Aug 10","boxscore","LAA","None","SEA","W-wo","6","5","None","60-53","3","6","Frieri","Kinney","None","2:31","N","39,016","+","None",2012
"Saturday, Aug 11","boxscore","LAA","None","SEA","L","4","7","None","60-54","3","7","Iwakuma","Haren","None","2:35","N","38,722","-","None",2012
"Sunday, Aug 12","boxscore","LAA","None","SEA","L","1","4","None","60-55","3","8","Vargas","Weaver","Wilhelmsen","2:38","D","36,505","--","None",2012
"Monday, Aug 13","boxscore","LAA","None","CLE","L","2","6","None","60-56","3","8","Masterson","Wilson","Perez","3:13","N","36,620","---","None",2012
"Tuesday, Aug 14","boxscore","LAA","None","CLE","W","9","6","None","61-56","3","7","Greinke","Jimenez","Frieri","2:59","N","39,827","+","None",2012
"Wednesday, Aug 15","boxscore","LAA","None","CLE","W","8","4","None","62-56","2","6","Santana","Hernandez","None","2:47","N","37,554","++","None",2012
"Thursday, Aug 16","boxscore","LAA","None","TBR","L","0","7","None","62-57","3","7","Price","Haren","None","2:40","N","38,591","-","None",2012
"Friday, Aug 17","boxscore","LAA","None","TBR","L","3","12","None","62-58","3","7","Shields","Weaver","None","2:52","N","37,298","--","None",2012
"Saturday, Aug 18","boxscore","LAA","None","TBR","L","8","10","None","62-59","3","8","McGee","Jepsen","Rodney","3:31","N","41,086","---","None",2012
"Sunday, Aug 19","boxscore","LAA","None","TBR","L","3","8","None","62-60","3","9","Moore","Greinke","None","3:14","D","36,789","----","None",2012
"Tuesday, Aug 21","boxscore","LAA","@","BOS","W","5","3","None","63-60","3","8.5","Santana","Cook","Frieri","3:00","N","37,794","+","None",2012
"Wednesday, Aug 22","boxscore","LAA","@","BOS","W","7","3","None","64-60","3","8.5","Weaver","Buchholz","None","3:14","N","37,373","++","None",2012
"Thursday, Aug 23","boxscore","LAA","@","BOS","W","14","13","10","65-60","3","8.5","Frieri","Aceves","None","4:34","N","37,829","+++","None",2012
"Friday, Aug 24","boxscore","LAA","@","DET","W","2","1","None","66-60","3","8.5","Greinke","Porcello","Richards","3:01","N","39,356","++++","None",2012
"Saturday, Aug 25","boxscore","LAA","@","DET","L","3","5","None","66-61","3","9.5","Dotel","Richards","Valverde","2:58","N","41,970","-","None",2012
"Sunday, Aug 26","boxscore","LAA","@","DET","L","2","5","None","66-62","3","9.5","Scherzer","Santana","None","2:44","D","40,074","--","None",2012
"Tuesday, Aug 28","boxscore","LAA","None","BOS","W-wo","6","5","None","67-62","3","10","Jepsen","Aceves","None","3:01","N","38,745","+","None",2012
"Wednesday, Aug 29","boxscore","LAA","None","BOS","W","10","3","None","68-62","3","9","Wilson","Stewart","None","3:06","N","37,841","++","None",2012
"Thursday, Aug 30","boxscore","LAA","None","BOS","W","5","2","None","69-62","3","8.5","Greinke","Lester","Frieri","2:43","N","39,013","+++","None",2012
"Friday, Aug 31","boxscore","LAA","@","SEA","W","9","1","None","70-62","3","8.5","Haren","Millwood","None","3:04","N","17,739","++++","None",2012
"Saturday, Sep 1","boxscore","LAA","@","SEA","W","5","2","None","71-62","3","7.5","Santana","Hernandez","Frieri","3:03","D","22,910","+++++","None",2012
"Sunday, Sep 2","boxscore","LAA","@","SEA","L","1","2","None","71-63","3","8.5","Iwakuma","Weaver","Wilhelmsen","2:48","D","20,584","-","None",2012
"Monday, Sep 3","boxscore","LAA","@","OAK","W","8","3","None","72-63","3","8.5","Wilson","Milone","None","3:24","D","20,180","+","None",2012
"Tuesday, Sep 4","boxscore","LAA","@","OAK","W","6","1","None","73-63","3","7.5","Greinke","Parker","None","2:52","N","11,688","++","None",2012
"Wednesday, Sep 5","boxscore","LAA","@","OAK","W","7","1","None","74-63","3","7.5","Haren","McCarthy","None","3:10","D","15,404","+++","None",2012
"Friday, Sep 7","boxscore","LAA","None","DET","W-wo","3","2","None","75-63","3","7","Frieri","Dotel","None","2:49","N","40,104","++++","None",2012
"Saturday, Sep 8","boxscore","LAA","None","DET","W","6","1","None","76-63","3","7","Wilson","Verlander","None","2:37","N","41,154","+++++","None",2012
"Sunday, Sep 9","boxscore","LAA","None","DET","W","3","2","None","77-63","3","6","Greinke","Sanchez","Frieri","2:45","D","38,216","++++++","None",2012
