"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Tuesday, May 28","boxscore","CHW","@","NYY","L-wo",2,3,"10","21-21",3,"Lyle","Forster","None","2:55","N",9075,"-","None",1974,-2,-1,172,186,-14,23,22,1,0.511111111111111,NA
"Friday, May 31","boxscore","CHW","@","BOS","W",3,2,"None","22-21",3,"Wood","Lee","Forster","2:13","N",21398,"+","None",1974,-2.5,1,175,188,-13,24,22,2,0.521739130434783,NA
"Saturday, Jun 1","boxscore","CHW","@","BOS","L",0,8,"None","22-22",4,"Tiant","Bahnsen","None","2:05","N",20404,"-","None",1974,-3.5,-8,175,196,-21,24,23,1,0.51063829787234,NA
"Sunday, Jun 2","boxscore","CHW","@","BOS","L",7,9,"None","22-23",4,"Cleveland","Kaat","None","2:32","D",22219,"--","None",1974,-4.5,-2,182,205,-23,24,24,0,0.5,NA
"Tuesday, Jun 4","boxscore","CHW","None","NYY","W",9,2,"None","23-23",4,"Wood","Dobson","None","2:13","N",14351,"+","None",1974,-4,7,191,207,-16,25,24,1,0.510204081632653,NA
"Wednesday, Jun 5","boxscore","CHW","None","NYY","W-wo",7,6,"15","24-23",2,"Forster","Upshaw","None","4:10","N",7566,"++","None",1974,-4,1,198,213,-15,26,24,2,0.52,NA
"Thursday, Jun 6","boxscore","CHW","None","NYY","L",1,5,"None","24-24",3,"Medich","Bahnsen","None","2:26","N",11686,"-","None",1974,-4.5,-4,199,218,-19,26,25,1,0.509803921568627,NA
"Friday, Jun 7","boxscore","CHW","None","BOS","W",8,6,"None","25-24",3,"Kaat","Moret","Acosta","2:59","N",15173,"+","None",1974,-3.5,2,207,224,-17,27,25,2,0.519230769230769,NA
"Saturday, Jun 8","boxscore","CHW","None","BOS","W",13,6,"None","26-24",2,"Wood","Veale","None","3:03","N",42096,"++","None",1974,-2.5,7,220,230,-10,28,25,3,0.528301886792453,NA
"Sunday, Jun 9","boxscore","CHW","None","BOS","L",6,10,"None","26-25",3,"Lee","Pitlock","None","2:36","D",16678,"-","None",1974,-3.5,-4,226,240,-14,28,26,2,0.518518518518518,NA
"Tuesday, Jun 11","boxscore","CHW","None","CLE","L",0,6,"None","26-26",3,"Perry","Bahnsen","None","2:30","N",12577,"--","None",1974,-3,-6,226,246,-20,28,27,1,0.509090909090909,NA
"Wednesday, Jun 12","boxscore","CHW","None","CLE","L",1,10,"None","26-27",4,"Perry","Wood","None","2:36","N",17552,"---","None",1974,-3,-9,227,256,-29,28,28,0,0.5,NA
"Friday, Jun 14","boxscore","CHW","@","BAL","L",1,2,"None","26-28",4,"Grimsley","Forster","None","2:03","N",11844,"----","None",1974,-3,-1,228,258,-30,28,29,-1,0.491228070175439,NA
"Saturday, Jun 15","boxscore","CHW","@","BAL","L-wo",3,4,"11","26-29",4,"McNally","Acosta","None","2:42","N",19553,"-----","None",1974,-4,-1,231,262,-31,28,30,-2,0.482758620689655,NA
"Sunday, Jun 16","boxscore","CHW","@","BAL","W",9,1,"None","27-29",4,"Wood","Palmer","None","2:13","D",9066,"+","None",1974,-3,8,240,263,-23,29,30,-1,0.491525423728814,NA
"Monday, Jun 17","boxscore","CHW","@","CLE","L-wo",3,4,"None","27-30",4,"Perry","Acosta","None","2:47","N",12576,"-","None",1974,-4,-1,243,267,-24,29,31,-2,0.483333333333333,NA
"Tuesday, Jun 18","boxscore","CHW","@","CLE","W",7,3,"None","28-30",4,"Kaat","Johnson","None","2:12","N",8068,"+","None",1974,-3,4,250,270,-20,30,31,-1,0.491803278688525,NA
"Wednesday, Jun 19","boxscore","CHW","@","CLE","W",15,4,"None","29-30",4,"Bahnsen","Arlin","Pitlock","3:05","N",35592,"++","None",1974,-2,11,265,274,-9,31,31,0,0.5,NA
"Thursday, Jun 20","boxscore","CHW","@","MIN","L",2,3,"None","29-31",4,"Corbin","Wood","Campbell","2:34","N",12802,"-","None",1974,-3,-1,267,277,-10,31,32,-1,0.492063492063492,NA
"Friday, Jun 21","boxscore","CHW","@","MIN","W",11,7,"None","30-31",4,"Henderson","Goltz","None","3:01","N",10182,"+","None",1974,-3,4,278,284,-6,32,32,0,0.5,NA
"Saturday, Jun 22","boxscore","CHW","@","MIN","W",3,1,"10","31-31",3,"Kaat","Albury","None","2:09","D",9587,"++","None",1974,-3,2,281,285,-4,33,32,1,0.507692307692308,NA
"Sunday, Jun 23","boxscore","CHW","@","MIN","W",2,1,"None","32-31",3,"Bahnsen","Decker","None","2:39","D",NA,"+++","None",1974,-2.5,1,283,286,-3,34,32,2,0.515151515151515,NA
"Sunday, Jun 23","boxscore","CHW","@","MIN","L",3,4,"None","32-32",3,"Butler","Pitlock","None","2:39","D",18672,"-","None",1974,-2.5,-1,286,290,-4,34,33,1,0.507462686567164,NA
"Monday, Jun 24","boxscore","CHW","@","KCR","W",3,1,"None","33-32",2,"Wood","Busby","Forster","2:29","N",16193,"+","None",1974,-2.5,2,289,291,-2,35,33,2,0.514705882352941,NA
"Tuesday, Jun 25","boxscore","CHW","@","KCR","W",10,9,"12","34-32",2,"Forster","Hoerner","None","3:47","N",11797,"++","None",1974,-2.5,1,299,300,-1,36,33,3,0.521739130434783,NA
"Wednesday, Jun 26","boxscore","CHW","@","KCR","L-wo",1,2,"12","34-33",2,"Splittorff","Gossage","None","2:50","N",11506,"-","None",1974,-3.5,-1,300,302,-2,36,34,2,0.514285714285714,NA
"Thursday, Jun 27","boxscore","CHW","None","MIN","L",3,6,"None","34-34",2,"Decker","Bahnsen","None","2:43","N",12841,"--","1974-05-14 (Rain)",1974,-3.5,-3,303,308,-5,36,35,1,0.507042253521127,NA
"Friday, Jun 28","boxscore","CHW","None","MIN","L",3,10,"None","34-35",3,"Butler","Wood","Goltz","2:42","N",22479,"---","None",1974,-4.5,-7,306,318,-12,36,36,0,0.5,NA
"Saturday, Jun 29","boxscore","CHW","None","MIN","W",4,3,"None","35-35",2,"Forster","Blyleven","None","2:32","D",26582,"+","None",1974,-3.5,1,310,321,-11,37,36,1,0.506849315068493,NA
"Sunday, Jun 30","boxscore","CHW","None","MIN","W",8,3,"None","36-35",4,"Kaat","Corbin","None","2:33","D",NA,"++","None",1974,-3,5,318,324,-6,38,36,2,0.513513513513513,NA
"Sunday, Jun 30","boxscore","CHW","None","MIN","L",3,6,"None","36-36",4,"Albury","Gossage","Campbell","2:37","D",44158,"-","None",1974,-3,-3,321,330,-9,38,37,1,0.506666666666667,NA
"Monday, Jul 1","boxscore","CHW","None","KCR","L",0,9,"None","36-37",4,"Dal Canton","Bahnsen","None","2:42","N",17494,"--","None",1974,-4,-9,321,339,-18,38,38,0,0.5,NA
"Tuesday, Jul 2","boxscore","CHW","None","KCR","W",4,1,"None","37-37",4,"Wood","McDaniel","None","1:58","N",11162,"+","None",1974,-4,3,325,340,-15,39,38,1,0.506493506493506,NA
"Wednesday, Jul 3","boxscore","CHW","None","KCR","L",3,5,"None","37-38",4,"Splittorff","Moran","Bird","2:25","N",13795,"-","None",1974,-5,-2,328,345,-17,39,39,0,0.5,NA
"Thursday, Jul 4","boxscore","CHW","None","KCR","W",11,3,"None","38-38",4,"Kaat","Busby","Forster","2:44","N",25805,"+","None",1974,-5,8,339,348,-9,40,39,1,0.506329113924051,NA
"Friday, Jul 5","boxscore","CHW","@","DET","L",6,9,"None","38-39",4,"Coleman","Bahnsen","None","2:33","N",NA,"-","None",1974,-6.5,-3,345,357,-12,40,40,0,0.5,NA
"Friday, Jul 5","boxscore","CHW","@","DET","L",4,7,"None","38-40",4,"LaGrow","Moran","None","2:03","N",25819,"--","1974-05-08 (Rain)",1974,-6.5,-3,349,364,-15,40,41,-1,0.493827160493827,NA
"Saturday, Jul 6","boxscore","CHW","@","DET","W",9,8,"None","39-40",3,"Wood","Walker","Forster","2:44","D",17470,"+","None",1974,-5.5,1,358,372,-14,41,41,0,0.5,NA
"Sunday, Jul 7","boxscore","CHW","@","DET","W",3,1,"None","40-40",3,"Johnson","Lolich","None","2:00","D",31680,"++","None",1974,-4.5,2,361,373,-12,42,41,1,0.506024096385542,NA
"Monday, Jul 8","boxscore","CHW","@","MIL","L-wo",5,6,"12","40-41",3,"Travers","Bahnsen","None","3:34","N",13604,"-","None",1974,-5.5,-1,366,379,-13,42,42,0,0.5,NA
"Tuesday, Jul 9","boxscore","CHW","@","MIL","L-wo",5,6,"None","40-42",3,"Rodriguez","Gossage","None","2:39","N",16569,"--","None",1974,-6.5,-1,371,385,-14,42,43,-1,0.494117647058824,NA
"Wednesday, Jul 10","boxscore","CHW","@","MIL","L",1,6,"None","40-43",3,"Champion","Wood","None","2:15","N",15791,"---","None",1974,-7,-5,372,391,-19,42,44,-2,0.488372093023256,NA
"Thursday, Jul 11","boxscore","CHW","None","BAL","W-wo",4,3,"None","41-43",3,"Johnson","Reynolds","None","2:39","N",11790,"+","None",1974,-6.5,1,376,394,-18,43,44,-1,0.494252873563218,NA
"Friday, Jul 12","boxscore","CHW","None","BAL","W-wo",4,3,"None","42-43",3,"Gossage","Alexander","None","2:13","N",20486,"++","None",1974,-5.5,1,380,397,-17,44,44,0,0.5,NA
"Saturday, Jul 13","boxscore","CHW","None","BAL","L",1,2,"None","42-44",3,"Cuellar","Wood","Jackson","2:23","N",25593,"-","None",1974,-5.5,-1,381,399,-18,44,45,-1,0.49438202247191,NA
"Sunday, Jul 14","boxscore","CHW","None","BAL","W",3,1,"None","43-44",3,"Bahnsen","Grimsley","Gossage","2:41","D",18207,"+","None",1974,-6,2,384,400,-16,45,45,0,0.5,NA
"Monday, Jul 15","boxscore","CHW","None","DET","W-wo",3,2,"None","44-44",3,"Gossage","LaGrow","None","2:02","N",15033,"++","None",1974,-6,1,387,402,-15,46,45,1,0.505494505494505,NA
"Tuesday, Jul 16","boxscore","CHW","None","DET","W",6,0,"None","45-44",3,"Kaat","Lolich","None","1:45","N",14876,"+++","None",1974,-6,6,393,402,-9,47,45,2,0.510869565217391,NA
"Wednesday, Jul 17","boxscore","CHW","None","DET","W",7,1,"None","46-44",2,"Wood","Fryman","None","2:06","N",14022,"++++","None",1974,-6,6,400,403,-3,48,45,3,0.516129032258065,NA
"Friday, Jul 19","boxscore","CHW","None","MIL","W",7,3,"None","47-44",2,"Johnson","Sprague","Forster","2:19","N",19730,"+++++","None",1974,-5.5,4,407,406,1,49,45,4,0.521276595744681,NA
"Saturday, Jul 20","boxscore","CHW","None","MIL","W",3,2,"None","48-44",2,"Wood","Wright","None","1:56","D",19145,"++++++","None",1974,-4.5,1,410,408,2,50,45,5,0.526315789473684,NA
"Sunday, Jul 21","boxscore","CHW","None","MIL","W",6,2,"None","49-44",2,"Kaat","Colborn","Forster","2:16","D",NA,"+++++++","None",1974,-5,4,416,410,6,51,45,6,0.53125,NA
"Sunday, Jul 21","boxscore","CHW","None","MIL","L",3,5,"None","49-45",2,"Murphy","Forster","None","2:04","D",36827,"-","None",1974,-5,-2,419,415,4,51,46,5,0.525773195876289,NA
"Thursday, Jul 25","boxscore","CHW","@","TEX","L",1,4,"None","49-46",2,"Jenkins","Wood","None","2:08","N",11790,"--","None",1974,-6,-3,420,419,1,51,47,4,0.520408163265306,NA
"Friday, Jul 26","boxscore","CHW","@","TEX","L",6,10,"None","49-47",2,"Bibby","Kaat","None","2:46","N",16598,"---","None",1974,-7,-4,426,429,-3,51,48,3,0.515151515151515,NA
"Saturday, Jul 27","boxscore","CHW","@","TEX","W",9,5,"None","50-47",2,"Pitlock","Hargan","None","2:36","N",9844,"+","None",1974,-6,4,435,434,1,52,48,4,0.52,NA
"Sunday, Jul 28","boxscore","CHW","@","OAK","L",2,7,"None","50-48",3,"Holtzman","Bahnsen","None","2:05","D",NA,"-","None",1974,-8,-5,437,441,-4,52,49,3,0.514851485148515,NA
"Sunday, Jul 28","boxscore","CHW","@","OAK","L",2,3,"None","50-49",3,"Lindblad","Allen","Fingers","3:10","D",24317,"--","None",1974,-8,-1,439,444,-5,52,50,2,0.509803921568627,NA
"Monday, Jul 29","boxscore","CHW","@","OAK","L",9,11,"None","50-50",4,"Lindblad","Forster","None","2:50","N",44279,"---","None",1974,-9,-2,448,455,-7,52,51,1,0.504854368932039,NA
"Tuesday, Jul 30","boxscore","CHW","@","CAL","W",3,2,"10","51-50",2,"Kaat","Ryan","Forster","2:01","N",10029,"+","None",1974,-9,1,451,457,-6,53,51,2,0.509615384615385,NA
"Wednesday, Jul 31","boxscore","CHW","@","CAL","L",4,14,"None","51-51",4,"Quintana","Pitlock","None","2:38","D",8236,"-","None",1974,-9,-10,455,471,-16,53,52,1,0.504761904761905,NA
"Thursday, Aug 1","boxscore","CHW","None","OAK","W",7,3,"None","52-51",3,"Bahnsen","Holtzman","None","2:40","N",20530,"+","None",1974,-8,4,462,474,-12,54,52,2,0.509433962264151,NA
"Friday, Aug 2","boxscore","CHW","None","OAK","L",2,3,"None","52-52",4,"Blue","Wood","None","2:05","N",32056,"-","None",1974,-9,-1,464,477,-13,54,53,1,0.504672897196262,NA
"Saturday, Aug 3","boxscore","CHW","None","TEX","L",5,12,"None","52-53",4,"Bibby","Kaat","None","2:35","D",12258,"--","None",1974,-9.5,-7,469,489,-20,54,54,0,0.5,NA
"Sunday, Aug 4","boxscore","CHW","None","TEX","W",6,3,"None","53-53",3,"Johnson","Foucault","None","2:11","D",NA,"+","None",1974,-8.5,3,475,492,-17,55,54,1,0.504587155963303,NA
"Sunday, Aug 4","boxscore","CHW","None","TEX","W",13,10,"None","54-53",3,"Forster","Foucault","None","3:15","D",17242,"++","None",1974,-8.5,3,488,502,-14,56,54,2,0.509090909090909,NA
"Monday, Aug 5","boxscore","CHW","None","TEX","L",8,13,"None","54-54",4,"Stanhouse","Bahnsen","None","3:28","N",11174,"-","None",1974,-9,-5,496,515,-19,56,55,1,0.504504504504504,NA
"Tuesday, Aug 6","boxscore","CHW","None","CAL","W",12,2,"None","55-54",4,"Wood","Hassler","None","2:11","N",11896,"+","None",1974,-8,10,508,517,-9,57,55,2,0.508928571428571,NA
"Wednesday, Aug 7","boxscore","CHW","None","CAL","W-wo",2,1,"None","56-54",3,"Kaat","Ryan","None","2:05","N",11636,"++","None",1974,-8,1,510,518,-8,58,55,3,0.513274336283186,NA
"Thursday, Aug 8","boxscore","CHW","None","CAL","L",4,6,"None","56-55",3,"Quintana","Gossage","Hassler","3:03","D",14901,"-","None",1974,-9,-2,514,524,-10,58,56,2,0.508771929824561,NA
"Friday, Aug 9","boxscore","CHW","@","CLE","W",5,3,"None","57-55",3,"Bahnsen","Perry","Forster","2:54","N",32258,"+","None",1974,-8,2,519,527,-8,59,56,3,0.51304347826087,NA
"Saturday, Aug 10","boxscore","CHW","@","CLE","W",5,1,"None","58-55",3,"Wood","Bosman","None","2:09","D",14562,"++","None",1974,-8,4,524,528,-4,60,56,4,0.517241379310345,NA
"Sunday, Aug 11","boxscore","CHW","@","CLE","L",2,3,"None","58-56",4,"Perry","Kaat","Buskey","2:09","D",14388,"-","None",1974,-8,-1,526,531,-5,60,57,3,0.512820512820513,NA
"Tuesday, Aug 13","boxscore","CHW","@","BAL","L",2,8,"None","58-57",3,"Palmer","Johnson","Jackson","2:20","N",10086,"--","None",1974,-9.5,-6,528,539,-11,60,58,2,0.508474576271186,NA
"Wednesday, Aug 14","boxscore","CHW","@","BAL","W",5,4,"None","59-57",3,"Forster","Alexander","None","2:31","N",8727,"+","None",1974,-8.5,1,533,543,-10,61,58,3,0.512605042016807,NA
"Thursday, Aug 15","boxscore","CHW","@","BAL","L",1,2,"None","59-58",3,"Cuellar","Kaat","None","1:56","N",7839,"-","None",1974,-9,-1,534,545,-11,61,59,2,0.508333333333333,NA
"Friday, Aug 16","boxscore","CHW","@","NYY","L-wo",8,9,"13","59-59",3,"Lyle","Forster","None","4:19","N",NA,"--","None",1974,-8.5,-1,542,554,-12,61,60,1,0.504132231404959,NA
"Friday, Aug 16","boxscore","CHW","@","NYY","W",4,2,"None","60-59",3,"Bahnsen","Tidrow","None","2:40","N",22245,"+","1974-05-29 (Rain)",1974,-8.5,2,546,556,-10,62,60,2,0.508196721311475,NA
"Saturday, Aug 17","boxscore","CHW","@","NYY","L",1,2,"7","60-60",3,"Medich","Johnson","None","1:41","D",10535,"-","None",1974,-8.5,-1,547,558,-11,62,61,1,0.504065040650406,NA
"Sunday, Aug 18","boxscore","CHW","@","NYY","L",4,9,"None","60-61",4,"Wallace","Wood","Lyle","2:53","D",18493,"--","None",1974,-9.5,-5,551,567,-16,62,62,0,0.5,NA
"Monday, Aug 19","boxscore","CHW","@","BOS","L",1,6,"None","60-62",4,"Lee","Kaat","Segui","1:56","N",23923,"---","None",1974,-9.5,-5,552,573,-21,62,63,-1,0.496,NA
"Tuesday, Aug 20","boxscore","CHW","@","BOS","L",3,8,"None","60-63",4,"Drago","Bahnsen","None","2:40","N",27881,"----","None",1974,-10.5,-5,555,581,-26,62,64,-2,0.492063492063492,NA
"Wednesday, Aug 21","boxscore","CHW","@","BOS","L",0,4,"None","60-64",4,"Moret","Wood","None","2:04","D",32395,"-----","None",1974,-10.5,-4,555,585,-30,62,65,-3,0.488188976377953,NA
"Friday, Aug 23","boxscore","CHW","None","CLE","W",2,1,"None","61-64",4,"Kaat","Peterson","None","1:54","N",14217,"+","None",1974,-9.5,1,557,586,-29,63,65,-2,0.4921875,NA
"Saturday, Aug 24","boxscore","CHW","None","CLE","W",3,0,"None","62-64",4,"Johnson","Perry","None","2:05","D",27878,"++","None",1974,-9.5,3,560,586,-26,64,65,-1,0.496124031007752,NA
"Sunday, Aug 25","boxscore","CHW","None","CLE","W",8,5,"None","63-64",4,"Wood","Bosman","None","2:17","D",NA,"+++","None",1974,-9,3,568,591,-23,65,65,0,0.5,NA
"Sunday, Aug 25","boxscore","CHW","None","CLE","W",8,5,"None","64-64",4,"Gossage","Arlin","Forster","2:48","D",15560,"++++","None",1974,-9,3,576,596,-20,66,65,1,0.50381679389313,NA
"Tuesday, Aug 27","boxscore","CHW","None","BOS","L",1,6,"None","64-65",4,"Cleveland","Kaat","None","2:04","N",12009,"-","None",1974,-9.5,-5,577,602,-25,66,66,0,0.5,NA
"Wednesday, Aug 28","boxscore","CHW","None","BOS","W",3,0,"None","65-65",4,"Johnson","Tiant","None","2:13","N",11642,"+","None",1974,-9.5,3,580,602,-22,67,66,1,0.503759398496241,NA
"Thursday, Aug 29","boxscore","CHW","None","BOS","L",2,3,"None","65-66",4,"Lee","Wood","Segui","2:18","N",11656,"-","None",1974,-10,-1,582,605,-23,67,67,0,0.5,NA
"Friday, Aug 30","boxscore","CHW","None","NYY","L",5,8,"None","65-67",4,"Upshaw","Gossage","None","3:02","N",12723,"--","None",1974,-11,-3,587,613,-26,67,68,-1,0.496296296296296,NA
"Saturday, Aug 31","boxscore","CHW","None","NYY","L",6,18,"None","65-68",4,"Medich","Kaat","Lyle","2:58","N",47993,"---","None",1974,-11,-12,593,631,-38,67,69,-2,0.492647058823529,NA
"Sunday, Sep 1","boxscore","CHW","None","NYY","L",5,7,"None","65-69",5,"Dobson","Johnson","None","2:43","D",15096,"----","None",1974,-12,-2,598,638,-40,67,70,-3,0.489051094890511,NA
"Monday, Sep 2","boxscore","CHW","@","KCR","W",6,4,"10","66-69",5,"Wood","Bird","None","2:56","N",7677,"+","None",1974,-12,2,604,642,-38,68,70,-2,0.492753623188406,NA
"Tuesday, Sep 3","boxscore","CHW","@","KCR","W",2,1,"None","67-69",4,"Kucek","Dal Canton","Forster","2:16","N",7173,"++","None",1974,-12,1,606,643,-37,69,70,-1,0.496402877697842,NA
"Wednesday, Sep 4","boxscore","CHW","@","KCR","W",7,0,"None","68-69",4,"Kaat","Splittorff","None","2:09","N",7584,"+++","None",1974,-11,7,613,643,-30,70,70,0,0.5,NA
"Thursday, Sep 5","boxscore","CHW","@","CAL","W",1,0,"None","69-69",4,"Johnson","Figueroa","Forster","2:16","N",5057,"++++","None",1974,-11,1,614,643,-29,71,70,1,0.50354609929078,NA
"Friday, Sep 6","boxscore","CHW","@","CAL","L",2,4,"None","69-70",4,"Tanana","Wood","Pena","2:12","N",5612,"-","None",1974,-11,-2,616,647,-31,71,71,0,0.5,NA
"Saturday, Sep 7","boxscore","CHW","@","CAL","L",1,3,"None","69-71",4,"Ryan","Kucek","None","2:20","N",13510,"--","None",1974,-11,-2,617,650,-33,71,72,-1,0.496503496503497,NA
"Sunday, Sep 8","boxscore","CHW","@","CAL","W",1,0,"None","70-71",4,"Kaat","Hassler","Forster","2:02","D",9663,"+","None",1974,-10,1,618,650,-32,72,72,0,0.5,NA
"Monday, Sep 9","boxscore","CHW","@","MIN","L",1,3,"None","70-72",5,"Goltz","Johnson","None","1:49","N",3065,"-","None",1974,-11.5,-2,619,653,-34,72,73,-1,0.496551724137931,NA
"Tuesday, Sep 10","boxscore","CHW","@","MIN","L-wo",7,8,"15","70-73",5,"Johnson","Gossage","None","4:07","N",3285,"--","None",1974,-12,-1,626,661,-35,72,74,-2,0.493150684931507,NA
"Wednesday, Sep 11","boxscore","CHW","None","TEX","L",2,6,"None","70-74",5,"Bibby","Kucek","None","2:44","N",4767,"---","None",1974,-12,-4,628,667,-39,72,75,-3,0.489795918367347,NA
"Thursday, Sep 12","boxscore","CHW","None","TEX","T",2,2,"6","70-74",5,"None","None","None","1:38","N",3821,"---","None",1974,-12.5,0,630,669,-39,73,76,-3,0.48993288590604,NA
"Friday, Sep 13","boxscore","CHW","None","CAL","W",8,0,"None","71-74",4,"Kaat","Dobson","None","2:12","D",NA,"+","None",1974,-11,8,638,669,-31,74,76,-2,0.493333333333333,NA
"Friday, Sep 13","boxscore","CHW","None","CAL","W",3,1,"None","72-74",4,"Johnson","Hassler","Forster","2:08","D",11874,"++","None",1974,-11,2,641,670,-29,75,76,-1,0.496688741721854,NA
"Saturday, Sep 14","boxscore","CHW","None","CAL","L",0,5,"None","72-75",4,"Tanana","Wood","None","2:12","N",9511,"-","None",1974,-11,-5,641,675,-34,75,77,-2,0.493421052631579,NA
"Sunday, Sep 15","boxscore","CHW","None","CAL","L",2,6,"None","72-76",4,"Ryan","Kucek","None","2:21","D",6523,"--","None",1974,-12,-4,643,681,-38,75,78,-3,0.490196078431373,NA
"Tuesday, Sep 17","boxscore","CHW","None","MIN","L",0,8,"None","72-77",4,"Albury","Bahnsen","None","2:21","N",4615,"---","None",1974,-12,-8,643,689,-46,75,79,-4,0.487012987012987,NA
"Wednesday, Sep 18","boxscore","CHW","None","MIN","W",3,1,"None","73-77",4,"Kaat","Goltz","None","1:49","N",4189,"+","None",1974,-12,2,646,690,-44,76,79,-3,0.490322580645161,NA
"Friday, Sep 20","boxscore","CHW","None","OAK","W",2,0,"None","74-77",4,"Johnson","Abbott","Forster","2:19","N",9129,"++","None",1974,-10.5,2,648,690,-42,77,79,-2,0.493589743589744,NA
"Saturday, Sep 21","boxscore","CHW","None","OAK","L",2,3,"None","74-78",5,"Hunter","Wood","None","2:13","N",8155,"-","None",1974,-11.5,-1,650,693,-43,77,80,-3,0.490445859872611,NA
"Sunday, Sep 22","boxscore","CHW","None","OAK","W",3,1,"None","75-78",4,"Kaat","Holtzman","None","1:52","D",9471,"+","None",1974,-10.5,2,653,694,-41,78,80,-2,0.493670886075949,NA
"Thursday, Sep 26","boxscore","CHW","@","TEX","W",5,1,"None","76-78",4,"Kaat","Hargan","None","2:21","N",NA,"++","None",1974,-10,4,658,695,-37,79,80,-1,0.49685534591195,NA
"Thursday, Sep 26","boxscore","CHW","@","TEX","W",7,2,"None","77-78",4,"Johnson","Bibby","None","2:44","N",9698,"+++","1974-09-24 (Rain)",1974,-10,5,665,697,-32,80,80,0,0.5,NA
"Friday, Sep 27","boxscore","CHW","@","OAK","W",3,2,"None","78-78",4,"Bahnsen","Holtzman","Forster","2:12","N",7177,"++++","None",1974,-9,1,668,699,-31,81,80,1,0.503105590062112,NA
"Saturday, Sep 28","boxscore","CHW","@","OAK","L",5,6,"None","78-79",4,"Blue","Kucek","Lindblad","3:05","D",21560,"-","None",1974,-10,-1,673,705,-32,81,81,0,0.5,NA
"Sunday, Sep 29","boxscore","CHW","@","OAK","L",2,3,"None","78-80",4,"Hamilton","Otten","Knowles","2:13","D",6448,"--","None",1974,-11,-1,675,708,-33,81,82,-1,0.496932515337423,NA
"Tuesday, Oct 1","boxscore","CHW","None","KCR","W",2,1,"None","79-80",4,"Kaat","Bird","None","1:40","N",4430,"+","None",1974,-10,1,677,709,-32,82,82,0,0.5,NA
"Wednesday, Oct 2","boxscore","CHW","None","KCR","W-wo",5,4,"12","80-80",4,"Gossage","Dal Canton","None","3:33","D",1969,"++","None",1974,-9,1,682,713,-31,83,82,1,0.503030303030303,NA
"Wednesday, Apr 9","boxscore","CHW","@","OAK","W",7,5,"None","1-1",2,"Kaat","Fingers","None","2:19","N",4543,"+","None",1975,-1,2,7,5,2,1,0,1,1,4543
"Thursday, Apr 10","boxscore","CHW","@","OAK","L",0,9,"None","1-2",5,"Norris","Bahnsen","None","2:32","D",4730,"-","None",1975,-1,-9,7,14,-7,1,1,0,0.5,9273
"Friday, Apr 11","boxscore","CHW","@","CAL","L",0,5,"None","1-3",5,"Ryan","Osteen","None","2:29","N",20028,"--","None",1975,-2,-5,7,19,-12,1,2,-1,0.333333333333333,29301
"Saturday, Apr 12","boxscore","CHW","@","CAL","L-wo",3,4,"10","1-4",5,"Hassler","Wood","None","2:24","D",6517,"---","None",1975,-3,-1,10,23,-13,1,3,-2,0.25,35818
"Sunday, Apr 13","boxscore","CHW","@","CAL","W",7,5,"12","2-4",4,"Forster","Kirkwood","Gossage","3:34","D",NA,"+","None",1975,-2,2,17,28,-11,2,3,-1,0.4,NA
"Sunday, Apr 13","boxscore","CHW","@","CAL","W",5,4,"None","3-4",4,"Upshaw","Singer","Gossage","2:31","D",14626,"++","None",1975,-2,1,22,32,-10,3,3,0,0.5,NA
"Tuesday, Apr 15","boxscore","CHW","None","TEX","L",5,6,"13","3-5",4,"Hargan","Gossage","None","3:51","D",20202,"-","None",1975,-2.5,-1,27,38,-11,3,4,-1,0.428571428571429,NA
"Wednesday, Apr 16","boxscore","CHW","None","TEX","L",4,14,"None","3-6",6,"Umbarger","Wood","None","2:49","D",2159,"--","None",1975,-3.5,-10,31,52,-21,3,5,-2,0.375,NA
"Thursday, Apr 17","boxscore","CHW","None","TEX","L",3,7,"None","3-7",6,"Jenkins","Bahnsen","None","2:25","D",1295,"---","None",1975,-4,-4,34,59,-25,3,6,-3,0.333333333333333,NA
"Saturday, Apr 19","boxscore","CHW","None","CAL","L",5,6,"None","3-8",6,"Singer","Wood","Kirkwood","2:29","D",4591,"----","None",1975,-5.5,-1,39,65,-26,3,7,-4,0.3,NA
"Sunday, Apr 20","boxscore","CHW","None","CAL","L",4,8,"None","3-9",6,"Ryan","Osteen","None","2:43","D",4801,"-----","None",1975,-6.5,-4,43,73,-30,3,8,-5,0.272727272727273,NA
"Tuesday, Apr 22","boxscore","CHW","None","KCR","W",7,3,"None","4-9",6,"Kaat","Dal Canton","Forster","2:12","D",4859,"+","None",1975,-5.5,4,50,76,-26,4,8,-4,0.333333333333333,NA
"Thursday, Apr 24","boxscore","CHW","@","MIN","W",4,3,"None","5-9",6,"Wood","Burgmeier","Forster","2:23","D",2516,"++","None",1975,-5,1,54,79,-25,5,8,-3,0.384615384615385,NA
"Friday, Apr 25","boxscore","CHW","@","KCR","W",5,2,"None","6-9",4,"Osteen","Fitzmorris","Gossage","2:48","N",10903,"+++","None",1975,-4,3,59,81,-22,6,8,-2,0.428571428571429,NA
