"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Wednesday, May 28","boxscore","MIN","@","DET","W",5,2,"None","22-18",3,"Hughes","Coleman","None","2:31","N",9675,"++","None",1975,-3,3,169,157,12,21,18,3,0.538461538461538,NA
"Friday, May 30","boxscore","MIN","None","BOS","W",4,3,"None","23-18",3,"Goltz","Segui","Burgmeier","3:00","N",11666,"+++","None",1975,-3,1,173,160,13,22,18,4,0.55,NA
"Saturday, May 31","boxscore","MIN","None","BOS","L",8,12,"None","23-19",3,"Moret","Burgmeier","None","2:57","D",10873,"-","None",1975,-3,-4,181,172,9,22,19,3,0.536585365853659,NA
"Sunday, Jun 1","boxscore","MIN","None","BOS","L",9,11,"None","23-20",3,"Tiant","Hughes","Drago","3:03","D",25493,"--","None",1975,-4,-2,190,183,7,22,20,2,0.523809523809524,NA
"Tuesday, Jun 3","boxscore","MIN","None","NYY","L",4,5,"None","23-21",3,"Dobson","Goltz","Lyle","2:52","N",10184,"---","None",1975,-4,-1,194,188,6,22,21,1,0.511627906976744,NA
"Wednesday, Jun 4","boxscore","MIN","None","NYY","L",3,6,"None","23-22",3,"Medich","Blyleven","Tidrow","3:04","N",9161,"----","None",1975,-4.5,-3,197,194,3,22,22,0,0.5,NA
"Thursday, Jun 5","boxscore","MIN","None","NYY","L",4,7,"None","23-23",3,"Hunter","Hughes","None","2:30","D",11721,"-----","None",1975,-5,-3,201,201,0,22,23,-1,0.488888888888889,NA
"Friday, Jun 6","boxscore","MIN","@","BOS","L",10,13,"None","23-24",3,"Tiant","Pazik","Drago","2:53","N",18120,"------","None",1975,-5,-3,211,214,-3,22,24,-2,0.478260869565217,NA
"Saturday, Jun 7","boxscore","MIN","@","BOS","L",1,3,"None","23-25",5,"Lee","Corbin","None","2:09","D",18649,"-------","None",1975,-5,-2,212,217,-5,22,25,-3,0.468085106382979,NA
"Sunday, Jun 8","boxscore","MIN","@","BOS","W",7,5,"None","24-25",3,"Goltz","Pole","Burgmeier","2:48","D",18301,"+","None",1975,-5,2,219,222,-3,23,25,-2,0.479166666666667,NA
"Monday, Jun 9","boxscore","MIN","@","CLE","W",11,10,"11","25-25",3,"Albury","Buskey","None","3:40","N",6912,"++","None",1975,-5,1,230,232,-2,24,25,-1,0.489795918367347,NA
"Tuesday, Jun 10","boxscore","MIN","@","CLE","W",5,3,"12","26-25",3,"Burgmeier","LaRoche","None","3:34","N",6340,"+++","None",1975,-5,2,235,235,0,25,25,0,0.5,NA
"Wednesday, Jun 11","boxscore","MIN","@","NYY","L",1,5,"None","26-26",3,"May","Pazik","None","2:15","N",13659,"-","None",1975,-6,-4,236,240,-4,25,26,-1,0.490196078431373,NA
"Friday, Jun 13","boxscore","MIN","None","BAL","W",7,3,"None","27-26",3,"Goltz","Cuellar","None","2:22","N",9791,"+","None",1975,-5.5,4,243,243,0,26,26,0,0.5,NA
"Saturday, Jun 14","boxscore","MIN","None","BAL","L",0,7,"None","27-27",4,"Grimsley","Hughes","None","2:39","D",9718,"-","None",1975,-5.5,-7,243,250,-7,26,27,-1,0.490566037735849,NA
"Sunday, Jun 15","boxscore","MIN","None","BAL","W",5,4,"None","28-27",3,"Corbin","Torrez","None","2:00","D",13400,"+","None",1975,-5,1,248,254,-6,27,27,0,0.5,NA
"Monday, Jun 16","boxscore","MIN","None","OAK","W-wo",7,6,"None","29-27",3,"Burgmeier","Fingers","None","2:47","N",11058,"++","None",1975,-4,1,255,260,-5,28,27,1,0.509090909090909,NA
"Tuesday, Jun 17","boxscore","MIN","None","OAK","L",2,4,"None","29-28",3,"Blue","Goltz","None","2:00","N",NA,"-","None",1975,-6,-2,257,264,-7,28,28,0,0.5,NA
"Tuesday, Jun 17","boxscore","MIN","None","OAK","L",7,8,"None","29-29",3,"Holtzman","Butler","Todd","2:30","N",16752,"--","1975-04-29 (Wet grounds)",1975,-6,-1,264,272,-8,28,29,-1,0.491228070175439,NA
"Wednesday, Jun 18","boxscore","MIN","None","OAK","L",6,7,"None","29-30",4,"Todd","Albury","Fingers","3:05","N",14706,"---","None",1975,-7,-1,270,279,-9,28,30,-2,0.482758620689655,NA
"Thursday, Jun 19","boxscore","MIN","None","OAK","L",2,5,"10","29-31",4,"Abbott","Hughes","Lindblad","3:02","D",12206,"----","None",1975,-8,-3,272,284,-12,28,31,-3,0.474576271186441,NA
"Friday, Jun 20","boxscore","MIN","@","CHW","W",5,3,"None","30-31",4,"Corbin","Hamilton","None","2:31","N",9208,"+","None",1975,-8,2,277,287,-10,29,31,-2,0.483333333333333,NA
"Saturday, Jun 21","boxscore","MIN","@","CHW","W",8,3,"None","31-31",3,"Campbell","Kaat","None","2:02","D",15079,"++","None",1975,-7,5,285,290,-5,30,31,-1,0.491803278688525,NA
"Sunday, Jun 22","boxscore","MIN","@","CHW","L-wo",5,6,"10","31-32",4,"Osborn","Burgmeier","None","3:22","D",NA,"-","None",1975,-9,-1,290,296,-6,30,32,-2,0.483870967741935,NA
"Sunday, Jun 22","boxscore","MIN","@","CHW","L",2,9,"None","31-33",4,"Jefferson","Albury","Upshaw","2:22","D",23299,"--","None",1975,-9,-7,292,305,-13,30,33,-3,0.476190476190476,NA
"Monday, Jun 23","boxscore","MIN","@","OAK","L",2,5,"None","31-34",4,"Lindblad","Hughes","None","2:36","N",29410,"---","None",1975,-10,-3,294,310,-16,30,34,-4,0.46875,NA
"Tuesday, Jun 24","boxscore","MIN","@","OAK","L",4,6,"None","31-35",4,"Todd","Decker","None","3:02","N",4826,"----","None",1975,-11,-2,298,316,-18,30,35,-5,0.461538461538462,NA
"Wednesday, Jun 25","boxscore","MIN","@","OAK","L",1,7,"None","31-36",4,"Holtzman","Corbin","None","1:53","N",4723,"-----","None",1975,-12,-6,299,323,-24,30,36,-6,0.454545454545455,NA
"Friday, Jun 27","boxscore","MIN","@","TEX","L",0,2,"None","31-37",4,"Hargan","Blyleven","None","2:15","N",NA,"------","None",1975,-12.5,-2,299,325,-26,30,37,-7,0.447761194029851,NA
"Friday, Jun 27","boxscore","MIN","@","TEX","W",8,5,"None","32-37",4,"Albury","Umbarger","None","2:50","N",20601,"+","None",1975,-12.5,3,307,330,-23,31,37,-6,0.455882352941176,NA
"Saturday, Jun 28","boxscore","MIN","@","TEX","W",5,3,"None","33-37",3,"Hughes","Perry","None","2:47","N",18191,"++","None",1975,-12.5,2,312,333,-21,32,37,-5,0.463768115942029,NA
"Sunday, Jun 29","boxscore","MIN","@","TEX","L",7,9,"None","33-38",5,"Bacsik","Campbell","Kekich","2:31","N",9052,"-","None",1975,-13.5,-2,319,342,-23,32,38,-6,0.457142857142857,NA
"Monday, Jun 30","boxscore","MIN","None","CAL","L",3,10,"None","33-39",5,"Tanana","Corbin","None","2:32","N",7033,"--","None",1975,-13.5,-7,322,352,-30,32,39,-7,0.450704225352113,NA
"Tuesday, Jul 1","boxscore","MIN","None","CAL","L",3,4,"10","33-40",5,"Lange","Burgmeier","None","2:39","N",NA,"---","None",1975,-14,-1,325,356,-31,32,40,-8,0.444444444444444,NA
"Tuesday, Jul 1","boxscore","MIN","None","CAL","W",12,3,"None","34-40",5,"Wiley","Hassler","None","2:11","N",7109,"+","1975-04-17 (Rain)",1975,-14,9,337,359,-22,33,40,-7,0.452054794520548,NA
"Wednesday, Jul 2","boxscore","MIN","None","CAL","W",9,4,"None","35-40",5,"Blyleven","Hudson","Albury","2:20","N",6435,"++","None",1975,-13,5,346,363,-17,34,40,-6,0.459459459459459,NA
"Thursday, Jul 3","boxscore","MIN","None","CAL","L",6,7,"None","35-41",5,"Scott","Butler","Kirkwood","2:55","D",6071,"-","None",1975,-13,-1,352,370,-18,34,41,-7,0.453333333333333,NA
"Friday, Jul 4","boxscore","MIN","None","TEX","W",8,0,"None","36-41",5,"Campbell","Bacsik","None","2:38","N",NA,"+","1975-04-27 (Rain)",1975,-13.5,8,360,370,-10,35,41,-6,0.460526315789474,NA
"Friday, Jul 4","boxscore","MIN","None","TEX","L",2,4,"None","36-42",5,"Hargan","Corbin","None","2:35","N",25714,"-","None",1975,-13.5,-2,362,374,-12,35,42,-7,0.454545454545455,NA
"Saturday, Jul 5","boxscore","MIN","None","TEX","W",5,4,"None","37-42",4,"Goltz","Jenkins","None","2:19","D",9399,"+","None",1975,-12.5,1,367,378,-11,36,42,-6,0.461538461538462,NA
"Sunday, Jul 6","boxscore","MIN","None","TEX","L",2,4,"None","37-43",5,"Wright","Blyleven","Umbarger","2:37","D",NA,"-","None",1975,-13,-2,369,382,-13,36,43,-7,0.455696202531646,NA
"Sunday, Jul 6","boxscore","MIN","None","TEX","L",0,7,"None","37-44",5,"Perry","Wiley","None","2:41","D",14211,"--","None",1975,-13,-7,369,389,-20,36,44,-8,0.45,NA
"Monday, Jul 7","boxscore","MIN","@","BOS","L",3,6,"None","37-45",6,"Wise","Hughes","Willoughby","2:57","N",21885,"---","None",1975,-14,-3,372,395,-23,36,45,-9,0.444444444444444,NA
"Tuesday, Jul 8","boxscore","MIN","@","BOS","L-wo",5,6,"None","37-46",6,"Cleveland","Johnson","None","3:07","N",17519,"----","None",1975,-15,-1,377,401,-24,36,46,-10,0.439024390243902,NA
"Wednesday, Jul 9","boxscore","MIN","@","BOS","L-wo",8,9,"None","37-47",6,"Segui","Burgmeier","None","2:52","D",21103,"-----","None",1975,-16,-1,385,410,-25,36,47,-11,0.433734939759036,NA
"Thursday, Jul 10","boxscore","MIN","@","NYY","W",6,3,"None","38-47",6,"Corbin","Dobson","Johnson","2:20","N",12556,"+","None",1975,-15.5,3,391,413,-22,37,47,-10,0.44047619047619,NA
"Friday, Jul 11","boxscore","MIN","@","NYY","W",11,1,"None","39-47",5,"Blyleven","Medich","None","2:08","N",NA,"++","None",1975,-15,10,402,414,-12,38,47,-9,0.447058823529412,NA
"Friday, Jul 11","boxscore","MIN","@","NYY","L",3,4,"None","39-48",5,"Gura","Wiley","None","2:10","N",21355,"-","1975-06-12 (Rain)",1975,-15,-1,405,418,-13,38,48,-10,0.441860465116279,NA
"Saturday, Jul 12","boxscore","MIN","@","NYY","L-wo",7,8,"16","39-49",5,"Martinez","Burgmeier","None","5:11","N",13573,"--","None",1975,-16,-1,412,426,-14,38,49,-11,0.436781609195402,NA
"Thursday, Jul 17","boxscore","MIN","@","BAL","L-wo",3,6,"12","39-50",6,"Jackson","Campbell","None","3:12","N",10809,"---","None",1975,-17.5,-3,415,432,-17,38,50,-12,0.431818181818182,NA
"Friday, Jul 18","boxscore","MIN","@","BAL","L",6,9,"None","39-51",6,"Cuellar","Goltz","Miller","2:31","N",13698,"----","None",1975,-18.5,-3,421,441,-20,38,51,-13,0.426966292134831,NA
"Saturday, Jul 19","boxscore","MIN","None","NYY","W",2,1,"None","40-51",6,"Hughes","Medich","Burgmeier","2:47","N",37602,"+","None",1975,-17,1,423,442,-19,39,51,-12,0.433333333333333,NA
"Sunday, Jul 20","boxscore","MIN","None","NYY","L",2,14,"None","40-52",6,"May","Corbin","None","2:47","D",NA,"-","None",1975,-18.5,-12,425,456,-31,39,52,-13,0.428571428571429,NA
"Sunday, Jul 20","boxscore","MIN","None","NYY","L",4,5,"None","40-53",6,"Tidrow","Campbell","None","2:59","D",23782,"--","1975-07-13 (Rain; Site change)",1975,-18.5,-1,429,461,-32,39,53,-14,0.423913043478261,NA
"Monday, Jul 21","boxscore","MIN","None","NYY","W",3,0,"None","41-53",6,"Blyleven","Dobson","None","2:07","N",12475,"+","None",1975,-17.5,3,432,461,-29,40,53,-13,0.43010752688172,NA
"Tuesday, Jul 22","boxscore","MIN","None","BOS","L",4,5,"None","41-54",6,"Lee","Goltz","None","2:08","N",9531,"-","None",1975,-19,-1,436,466,-30,40,54,-14,0.425531914893617,NA
"Wednesday, Jul 23","boxscore","MIN","None","BOS","L",2,4,"None","41-55",6,"Moret","Hughes","Willoughby","2:35","N",9452,"--","None",1975,-20,-2,438,470,-32,40,55,-15,0.421052631578947,NA
"Thursday, Jul 24","boxscore","MIN","None","BOS","L",2,6,"None","41-56",6,"Wise","Decker","None","2:31","D",14880,"---","None",1975,-20,-4,440,476,-36,40,56,-16,0.416666666666667,NA
"Friday, Jul 25","boxscore","MIN","@","CAL","W",12,1,"None","42-56",6,"Blyleven","Singer","None","2:27","N",12432,"+","None",1975,-20,11,452,477,-25,41,56,-15,0.422680412371134,NA
"Saturday, Jul 26","boxscore","MIN","@","CAL","W",9,4,"None","43-56",6,"Goltz","Figueroa","None","2:36","N",NA,"++","None",1975,-19.5,5,461,481,-20,42,56,-14,0.428571428571429,NA
"Saturday, Jul 26","boxscore","MIN","@","CAL","L",0,5,"None","43-57",6,"Ryan","Albury","Brewer","2:26","N",16801,"-","None",1975,-19.5,-5,461,486,-25,42,57,-15,0.424242424242424,NA
"Sunday, Jul 27","boxscore","MIN","@","CAL","L",1,6,"None","43-58",6,"Lange","Hughes","None","2:24","D",7633,"--","None",1975,-21,-5,462,492,-30,42,58,-16,0.42,NA
"Monday, Jul 28","boxscore","MIN","None","KCR","W-wo",9,8,"None","44-58",6,"Burgmeier","Bird","None","2:57","N",6829,"+","None",1975,-21,1,471,500,-29,43,58,-15,0.425742574257426,NA
"Tuesday, Jul 29","boxscore","MIN","None","KCR","L",2,5,"None","44-59",6,"Splittorff","Blyleven","Mingori","2:30","N",8558,"-","None",1975,-21,-3,473,505,-32,43,59,-16,0.42156862745098,NA
"Wednesday, Jul 30","boxscore","MIN","None","KCR","L",4,6,"None","44-60",6,"Leonard","Albury","Bird","2:51","N",6906,"--","None",1975,-22,-2,477,511,-34,43,60,-17,0.41747572815534,NA
"Thursday, Jul 31","boxscore","MIN","None","KCR","W",7,2,"None","45-60",6,"Hughes","Fitzmorris","None","2:26","D",11410,"+","None",1975,-21.5,5,484,513,-29,44,60,-16,0.423076923076923,NA
"Friday, Aug 1","boxscore","MIN","None","CHW","L",1,5,"6","45-61",6,"Wood","Goltz","None","1:48","N",12239,"-","None",1975,-21.5,-4,485,518,-33,44,61,-17,0.419047619047619,NA
"Saturday, Aug 2","boxscore","MIN","None","CHW","W",4,1,"None","46-61",5,"Blyleven","Osteen","None","2:44","D",NA,"+","None",1975,-21,3,489,519,-30,45,61,-16,0.424528301886792,NA
"Saturday, Aug 2","boxscore","MIN","None","CHW","W",8,3,"None","47-61",5,"Butler","Jefferson","None","2:45","D",17194,"++","1975-04-23 (Wet grounds)",1975,-21,5,497,522,-25,46,61,-15,0.429906542056075,NA
"Sunday, Aug 3","boxscore","MIN","None","CHW","W",7,4,"None","48-61",5,"Albury","Kaat","Wiley","2:37","D",NA,"+++","None",1975,-19.5,3,504,526,-22,47,61,-14,0.435185185185185,NA
"Sunday, Aug 3","boxscore","MIN","None","CHW","W",12,9,"None","49-61",5,"Campbell","Vuckovich","Wiley","2:50","D",14782,"++++","None",1975,-19.5,3,516,535,-19,48,61,-13,0.440366972477064,NA
"Monday, Aug 4","boxscore","MIN","@","KCR","L-wo",5,6,"10","49-62",5,"Bird","Wiley","None","3:17","N",12195,"-","None",1975,-19.5,-1,521,541,-20,48,62,-14,0.436363636363636,NA
"Tuesday, Aug 5","boxscore","MIN","@","KCR","L",1,6,"None","49-63",5,"Fitzmorris","Goltz","None","2:20","N",14275,"--","None",1975,-20,-5,522,547,-25,48,63,-15,0.432432432432432,NA
"Wednesday, Aug 6","boxscore","MIN","@","KCR","L",3,4,"None","49-64",5,"Busby","Blyleven","None","2:23","N",17211,"---","None",1975,-20,-1,525,551,-26,48,64,-16,0.428571428571429,NA
"Thursday, Aug 7","boxscore","MIN","@","KCR","L",2,10,"None","49-65",5,"Splittorff","Albury","None","2:13","N",15596,"----","None",1975,-21,-8,527,561,-34,48,65,-17,0.424778761061947,NA
"Friday, Aug 8","boxscore","MIN","@","DET","W",3,1,"None","50-65",5,"Hughes","Coleman","None","2:26","N",18259,"+","None",1975,-21,2,530,562,-32,49,65,-16,0.429824561403509,NA
"Saturday, Aug 9","boxscore","MIN","@","DET","W",1,0,"None","51-65",5,"Goltz","Lolich","None","2:24","D",18028,"++","None",1975,-20,1,531,562,-31,50,65,-15,0.434782608695652,NA
"Sunday, Aug 10","boxscore","MIN","@","DET","W",4,0,"None","52-65",5,"Blyleven","Bare","None","1:56","D",11851,"+++","None",1975,-19,4,535,562,-27,51,65,-14,0.439655172413793,NA
"Monday, Aug 11","boxscore","MIN","None","MIL","W",8,7,"None","53-65",5,"Johnson","Slaton","None","2:50","N",11238,"++++","None",1975,-19,1,543,569,-26,52,65,-13,0.444444444444444,NA
"Tuesday, Aug 12","boxscore","MIN","None","MIL","L",4,7,"None","53-66",5,"Travers","Hughes","Murphy","3:02","N",14023,"-","None",1975,-19,-3,547,576,-29,52,66,-14,0.440677966101695,NA
"Wednesday, Aug 13","boxscore","MIN","None","MIL","W",5,2,"None","54-66",5,"Goltz","Hausman","None","2:29","N",12669,"+","None",1975,-18,3,552,578,-26,53,66,-13,0.445378151260504,NA
"Friday, Aug 15","boxscore","MIN","None","CLE","W",8,4,"None","55-66",5,"Blyleven","Eckersley","None","2:20","N",11277,"++","None",1975,-17.5,4,560,582,-22,54,66,-12,0.45,NA
"Saturday, Aug 16","boxscore","MIN","None","CLE","W",9,1,"None","56-66",5,"Hughes","Raich","None","2:15","D",11761,"+++","None",1975,-17.5,8,569,583,-14,55,66,-11,0.454545454545455,NA
"Sunday, Aug 17","boxscore","MIN","None","CLE","L",5,14,"None","56-67",5,"Peterson","Butler","None","2:55","D",7914,"-","None",1975,-18.5,-9,574,597,-23,55,67,-12,0.450819672131148,NA
"Monday, Aug 18","boxscore","MIN","None","BAL","W",6,1,"None","57-67",5,"Goltz","Torrez","None","2:32","N",8405,"+","None",1975,-17.5,5,580,598,-18,56,67,-11,0.455284552845528,NA
"Tuesday, Aug 19","boxscore","MIN","None","BAL","W",5,2,"None","58-67",5,"Blyleven","Cuellar","None","2:02","N",9928,"++","None",1975,-16.5,3,585,600,-15,57,67,-10,0.459677419354839,NA
"Wednesday, Aug 20","boxscore","MIN","None","BAL","L",2,3,"None","58-68",5,"Grimsley","Hughes","None","2:17","N",8153,"-","None",1975,-17.5,-1,587,603,-16,57,68,-11,0.456,NA
"Friday, Aug 22","boxscore","MIN","None","DET","W",8,4,"None","59-68",5,"Goltz","Ruhle","Campbell","2:09","N",8101,"+","None",1975,-17.5,4,595,607,-12,58,68,-10,0.46031746031746,NA
"Saturday, Aug 23","boxscore","MIN","None","DET","L",5,6,"12","59-69",5,"Lemanczyk","Burgmeier","None","3:08","D",9052,"-","None",1975,-19,-1,600,613,-13,58,69,-11,0.456692913385827,NA
"Sunday, Aug 24","boxscore","MIN","None","DET","W",3,1,"None","60-69",5,"Hughes","Lolich","None","2:13","D",7570,"+","None",1975,-18,2,603,614,-11,59,69,-10,0.4609375,NA
"Monday, Aug 25","boxscore","MIN","@","MIL","W",6,3,"None","61-69",5,"Butler","Slaton","None","2:58","N",7779,"++","None",1975,-17.5,3,609,617,-8,60,69,-9,0.465116279069767,NA
"Tuesday, Aug 26","boxscore","MIN","@","MIL","W",2,1,"None","62-69",5,"Goltz","Broberg","None","2:34","N",9941,"+++","None",1975,-16.5,1,611,618,-7,61,69,-8,0.469230769230769,NA
"Wednesday, Aug 27","boxscore","MIN","@","MIL","W",1,0,"11","63-69",5,"Blyleven","Travers","None","3:01","N",6261,"++++","None",1975,-16.5,1,612,618,-6,62,69,-7,0.473282442748092,NA
"Friday, Aug 29","boxscore","MIN","@","CLE","L",6,9,"None","63-70",5,"Hood","Hughes","Reynolds","2:53","N",6520,"-","None",1975,-16,-3,618,627,-9,62,70,-8,0.46969696969697,NA
"Monday, Sep 1","boxscore","MIN","@","TEX","W",5,4,"None","64-70",5,"Butler","Jenkins","Johnson","3:01","N",5917,"+","None",1975,-17,1,623,631,-8,63,70,-7,0.473684210526316,NA
"Tuesday, Sep 2","boxscore","MIN","@","TEX","W",5,3,"None","65-70",4,"Hughes","Hargan","Burgmeier","2:40","N",5002,"++","None",1975,-16,2,628,634,-6,64,70,-6,0.477611940298507,NA
"Friday, Sep 5","boxscore","MIN","@","CHW","L",2,3,"None","65-71",4,"Wood","Goltz","Gossage","2:23","N",4400,"-","None",1975,-16,-1,630,637,-7,64,71,-7,0.474074074074074,NA
"Saturday, Sep 6","boxscore","MIN","@","CHW","L",2,5,"None","65-72",5,"Kaat","Blyleven","Gossage","2:10","N",7078,"--","None",1975,-17,-3,632,642,-10,64,72,-8,0.470588235294118,NA
"Sunday, Sep 7","boxscore","MIN","@","CHW","W",9,1,"None","66-72",3,"Hughes","Osteen","None","2:53","D",6008,"+","None",1975,-17.5,8,641,643,-2,65,72,-7,0.474452554744526,NA
"Tuesday, Sep 9","boxscore","MIN","None","TEX","L",0,3,"None","66-73",5,"Umbarger","Goltz","None","1:47","N",NA,"-","None",1975,-19.5,-3,641,646,-5,65,73,-8,0.471014492753623,NA
"Tuesday, Sep 9","boxscore","MIN","None","TEX","L",2,4,"None","66-74",5,"Perzanowski","Johnson","Foucault","2:44","N",4300,"--","1975-04-27 (Rain)",1975,-19.5,-2,643,650,-7,65,74,-9,0.467625899280576,NA
"Wednesday, Sep 10","boxscore","MIN","None","TEX","L",4,9,"None","66-75",5,"Perry","Blyleven","None","3:03","N",3339,"---","None",1975,-20.5,-5,647,659,-12,65,75,-10,0.464285714285714,NA
"Friday, Sep 12","boxscore","MIN","None","OAK","L",4,11,"None","66-76",5,"Bosman","Hughes","Todd","2:38","N",NA,"----","None",1975,-20.5,-7,651,670,-19,65,76,-11,0.460992907801418,NA
"Friday, Sep 12","boxscore","MIN","None","OAK","W",7,6,"None","67-76",5,"Bane","Lindblad","Burgmeier","2:57","N",6837,"+","1975-04-30 (Wet grounds)",1975,-20.5,1,658,676,-18,66,76,-10,0.464788732394366,NA
"Saturday, Sep 13","boxscore","MIN","None","OAK","L",5,8,"None","67-77",5,"Holtzman","Goltz","Fingers","2:30","D",9360,"-","None",1975,-21.5,-3,663,684,-21,66,77,-11,0.461538461538462,NA
"Sunday, Sep 14","boxscore","MIN","None","OAK","W",10,8,"None","68-77",4,"Butler","Abbott","Burgmeier","2:43","D",22772,"+","None",1975,-20.5,2,673,692,-19,67,77,-10,0.465277777777778,NA
"Monday, Sep 15","boxscore","MIN","None","CAL","W-wo",7,6,"12","69-77",4,"Campbell","Hockenbery","None","3:31","N",3023,"++","None",1975,-20,1,680,698,-18,68,77,-9,0.468965517241379,NA
"Tuesday, Sep 16","boxscore","MIN","None","CAL","W-wo",4,3,"None","70-77",4,"Hughes","Monge","None","2:17","N",2880,"+++","None",1975,-20.5,1,684,701,-17,69,77,-8,0.472602739726027,NA
"Wednesday, Sep 17","boxscore","MIN","None","KCR","W",2,1,"None","71-77",4,"Goltz","Fitzmorris","None","2:19","N",3154,"++++","None",1975,-19.5,1,686,702,-16,70,77,-7,0.476190476190476,NA
"Thursday, Sep 18","boxscore","MIN","None","KCR","L",3,4,"None","71-78",4,"Sadecki","Bane","Throop","2:40","D",3201,"-","None",1975,-20.5,-1,689,706,-17,70,78,-8,0.472972972972973,NA
"Friday, Sep 19","boxscore","MIN","@","CAL","L",0,1,"None","71-79",4,"Pactwa","Blyleven","Brewer","2:03","N",8059,"--","None",1975,-20.5,-1,689,707,-18,70,79,-9,0.469798657718121,NA
"Saturday, Sep 20","boxscore","MIN","@","CAL","W",3,2,"None","72-79",4,"Hughes","Monge","Burgmeier","2:17","N",9767,"+","None",1975,-20.5,1,692,709,-17,71,79,-8,0.473333333333333,NA
"Sunday, Sep 21","boxscore","MIN","@","CAL","L",2,5,"None","72-80",4,"Figueroa","Goltz","Brewer","2:32","D",8401,"-","None",1975,-20.5,-3,694,714,-20,71,80,-9,0.470198675496689,NA
"Monday, Sep 22","boxscore","MIN","@","OAK","W",2,1,"None","73-80",4,"Bane","Holtzman","Burgmeier","2:18","N",20497,"+","None",1975,-19.5,1,696,715,-19,72,80,-8,0.473684210526316,NA
"Tuesday, Sep 23","boxscore","MIN","@","OAK","W",4,3,"None","74-80",4,"Blyleven","Bahnsen","None","2:34","D",3979,"++","None",1975,-18.5,1,700,718,-18,73,80,-7,0.477124183006536,NA
"Wednesday, Sep 24","boxscore","MIN","@","KCR","L",2,4,"None","74-81",4,"Pattin","Hughes","None","2:49","N",6653,"-","None",1975,-19.5,-2,702,722,-20,73,81,-8,0.474025974025974,NA
"Thursday, Sep 25","boxscore","MIN","@","KCR","W",5,2,"None","75-81",4,"Butler","Splittorff","Johnson","2:23","N",7309,"+","None",1975,-18.5,3,707,724,-17,74,81,-7,0.47741935483871,NA
"Friday, Sep 26","boxscore","MIN","None","CHW","W",2,1,"None","76-81",3,"Bane","Kaat","Campbell","1:45","D",2769,"++","None",1975,-18.5,1,709,725,-16,75,81,-6,0.480769230769231,NA
"Saturday, Sep 27","boxscore","MIN","None","CHW","L",0,1,"None","76-82",4,"Gossage","Blyleven","None","2:08","D",4463,"-","None",1975,-19.5,-1,709,726,-17,75,82,-7,0.477707006369427,NA
"Sunday, Sep 28","boxscore","MIN","None","CHW","L",4,6,"10","76-83",4,"Hamilton","Burgmeier","None","2:40","D",4279,"--","None",1975,-20.5,-2,713,732,-19,75,83,-8,0.474683544303797,NA
"Saturday, Apr 10","boxscore","MIN","@","TEX","L",1,4,"None","0-2",5,"Umbarger","Decker","None","2:20","N",13005,"--","None",1976,-2,-3,1,4,-3,0,1,-1,0,13005
"Sunday, Apr 11","boxscore","MIN","@","TEX","W",4,3,"None","1-2",4,"Campbell","Terpko","None","2:39","D",11781,"+","None",1976,-2,1,5,7,-2,1,1,0,0.5,24786
"Tuesday, Apr 13","boxscore","MIN","None","CHW","L",1,4,"None","1-3",5,"Gossage","Blyleven","None","2:25","D",20732,"-","None",1976,-2.5,-3,6,11,-5,1,2,-1,0.333333333333333,45518
"Wednesday, Apr 14","boxscore","MIN","None","CHW","W",6,2,"None","2-3",4,"Decker","Wood","Campbell","2:24","D",4046,"+","None",1976,-2.5,4,12,13,-1,2,2,0,0.5,49564
"Thursday, Apr 15","boxscore","MIN","@","NYY","L",4,11,"None","2-4",4,"Tidrow","Albury","Lyle","2:57","D",52613,"-","None",1976,-3,-7,16,24,-8,2,3,-1,0.4,102177
"Saturday, Apr 17","boxscore","MIN","@","NYY","L",0,10,"None","2-5",6,"Figueroa","Hughes","None","2:10","D",26881,"--","None",1976,-3,-10,16,34,-18,2,4,-2,0.333333333333333,129058
"Sunday, Apr 18","boxscore","MIN","@","NYY","W",5,4,"None","3-5",5,"Blyleven","Hunter","Campbell","2:10","D",25330,"+","None",1976,-2.5,1,21,38,-17,3,4,-1,0.428571428571429,154388
"Monday, Apr 19","boxscore","MIN","@","BOS","L",0,2,"None","3-6",6,"Jenkins","Decker","None","2:05","D",34158,"-","None",1976,-3,-2,21,40,-19,3,5,-2,0.375,188546
"Tuesday, Apr 20","boxscore","MIN","@","BOS","L",3,12,"None","3-7",6,"Wise","Goltz","None","2:23","D",22147,"--","None",1976,-3,-9,24,52,-28,3,6,-3,0.333333333333333,210693
"Saturday, Apr 24","boxscore","MIN","None","BAL","W-wo",2,1,"14","4-7",5,"Campbell","Jackson","None","3:53","D",4222,"+","None",1976,-2.5,1,26,53,-27,4,6,-2,0.4,214915
"Sunday, Apr 25","boxscore","MIN","None","BAL","W",7,2,"None","5-7",5,"Burgmeier","Palmer","None","2:29","D",5657,"++","None",1976,-2,5,33,55,-22,5,6,-1,0.454545454545455,220572
