"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Tuesday, Jul 29","boxscore","KCR","None","BAL","L",1,4,"None","42-59",4,"Cuellar","Bunker","None","2:15","N",13478,"-","None",1969,-20.5,-3,359,443,-84,42,60,-18,0.411764705882353,NA
"Wednesday, Jul 30","boxscore","KCR","None","BAL","L",2,4,"None","42-60",4,"McNally","Nelson","Watt","2:06","N",13648,"--","None",1969,-20.5,-2,361,447,-86,42,61,-19,0.407766990291262,NA
"Thursday, Jul 31","boxscore","KCR","None","BAL","L",1,3,"None","42-61",4,"Phoebus","Rooker","Hall","2:16","N",12384,"---","None",1969,-21.5,-2,362,450,-88,42,62,-20,0.403846153846154,NA
"Friday, Aug 1","boxscore","KCR","None","CLE","W",6,0,"None","43-61",4,"Drago","Boyd","None","2:19","N",9638,"+","None",1969,-21.5,6,368,450,-82,43,62,-19,0.40952380952381,NA
"Saturday, Aug 2","boxscore","KCR","None","CLE","L",4,6,"None","43-62",4,"Williams","Burgmeier","McDowell","2:48","N",12503,"-","None",1969,-21.5,-2,372,456,-84,43,63,-20,0.405660377358491,NA
"Sunday, Aug 3","boxscore","KCR","None","CLE","W",3,2,"None","44-62",3,"Bunker","Tiant","None","2:07","D",14465,"+","None",1969,-21.5,1,375,458,-83,44,63,-19,0.411214953271028,NA
"Tuesday, Aug 5","boxscore","KCR","@","BAL","L-wo",5,7,"10","44-63",4,"Watt","Cisco","None","2:30","N",25980,"-","None",1969,-22,-2,380,465,-85,44,64,-20,0.407407407407407,NA
"Wednesday, Aug 6","boxscore","KCR","@","BAL","L",1,2,"None","44-64",4,"Cuellar","Rooker","Richert","1:56","N",9927,"--","None",1969,-23,-1,381,467,-86,44,65,-21,0.403669724770642,NA
"Thursday, Aug 7","boxscore","KCR","@","BAL","L",2,10,"None","44-65",4,"McNally","Drago","None","2:27","N",9415,"---","None",1969,-23,-8,383,477,-94,44,66,-22,0.4,NA
"Friday, Aug 8","boxscore","KCR","@","CLE","L",4,7,"None","44-66",4,"Paul","Bunker","Williams","2:53","N",12132,"----","None",1969,-23,-3,387,484,-97,44,67,-23,0.396396396396396,NA
"Saturday, Aug 9","boxscore","KCR","@","CLE","W",10,0,"None","45-66",4,"Butler","Hargan","None","2:24","D",5075,"+","None",1969,-22,10,397,484,-87,45,67,-22,0.401785714285714,NA
"Sunday, Aug 10","boxscore","KCR","@","CLE","L",1,8,"None","45-67",4,"McDowell","Zachary","None","2:36","D",9729,"-","None",1969,-22,-7,398,492,-94,45,68,-23,0.398230088495575,NA
"Monday, Aug 11","boxscore","KCR","@","WSA","L",1,2,"None","45-68",5,"Bosman","Rooker","None","2:07","N",4680,"--","None",1969,-22.5,-1,399,494,-95,45,69,-24,0.394736842105263,NA
"Tuesday, Aug 12","boxscore","KCR","@","WSA","W",6,3,"None","46-68",4,"Bunker","Coleman","Drabowsky","2:38","N",15768,"+","None",1969,-21.5,3,405,497,-92,46,69,-23,0.4,NA
"Wednesday, Aug 13","boxscore","KCR","@","WSA","W",7,3,"None","47-68",4,"Drago","Miles","None","2:30","N",5957,"++","None",1969,-21.5,4,412,500,-88,47,69,-22,0.405172413793103,NA
"Saturday, Aug 16","boxscore","KCR","None","BOS","L",1,10,"None","47-69",4,"Nagy","Butler","None","2:45","N",NA,"-","None",1969,-21.5,-9,413,510,-97,47,70,-23,0.401709401709402,NA
