"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","games_behind","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year"
"Thursday, Jul 30","boxscore","WSN","@","MIA","W","1","0","None","54-46","1","up 3.0","Scherzer","Haren","Papelbon","2:38","D","30,068","++","None",2015
"Friday, Jul 31","boxscore","WSN","@","NYM","L-wo","1","2","12","54-47","1","up 2.0","Torres","Vazquez","None","3:59","N","36,164","-","None",2015
"Saturday, Aug 1","boxscore","WSN","@","NYM","L","2","3","None","54-48","1","up 1.0","Robles","Thornton","Familia","2:49","N","42,996","--","None",2015
"Sunday, Aug 2","boxscore","WSN","@","NYM","L","2","5","None","54-49","1"," Tied","Syndergaard","Zimmermann","Clippard","2:42","N","35,374","---","None",2015
"Monday, Aug 3","boxscore","WSN","None","ARI","L","4","6","None","54-50","2"," 1.0","Godley","Fister","Ziegler","2:42","N","30,888","----","None",2015
"Tuesday, Aug 4","boxscore","WSN","None","ARI","W","5","4","None","55-50","2"," 1.0","Storen","Hernandez","Papelbon","3:13","N","26,112","+","None",2015
"Wednesday, Aug 5","boxscore","WSN","None","ARI","L","4","11","None","55-51","2"," 2.0","De La Rosa","Barrett","None","3:56","N","37,572","-","None",2015
"Thursday, Aug 6","boxscore","WSN","None","ARI","W","8","3","None","56-51","2"," 1.5","Ross","Hellickson","None","3:32","D","32,838","+","None",2015
"Friday, Aug 7","boxscore","WSN","None","COL","L","4","5","None","56-52","2"," 2.5","Oberg","Storen","Kahnle","3:17","N","33,622","-","None",2015
"Saturday, Aug 8","boxscore","WSN","None","COL","W","6","1","None","57-52","2"," 1.5","Strasburg","Butler","None","2:38","N","37,115","+","None",2015
"Sunday, Aug 9","boxscore","WSN","None","COL","L","4","6","None","57-53","2"," 1.5","Axford","Storen","Kahnle","3:24","D","33,157","-","None",2015
"Monday, Aug 10","boxscore","WSN","@","LAD","W","8","3","None","58-53","2"," 1.5","Gonzalez","Anderson","None","2:45","N","45,722","+","None",2015
"Tuesday, Aug 11","boxscore","WSN","@","LAD","L","0","5","None","58-54","2"," 2.5","Greinke","Ross","None","2:58","N","49,384","-","None",2015
"Wednesday, Aug 12","boxscore","WSN","@","LAD","L","0","3","None","58-55","2"," 3.5","Kershaw","Zimmermann","Jansen","2:20","N","44,911","--","None",2015
"Thursday, Aug 13","boxscore","WSN","@","SFG","L","1","3","None","58-56","2"," 4.5","Vogelsong","Strasburg","Casilla","2:51","N","42,109","---","None",2015
"Friday, Aug 14","boxscore","WSN","@","SFG","L","5","8","None","58-57","2"," 4.5","Affeldt","Scherzer","None","3:01","N","41,675","----","None",2015
"Saturday, Aug 15","boxscore","WSN","@","SFG","L","6","12","None","58-58","2"," 4.5","Peavy","Gonzalez","None","3:04","N","41,916","-----","None",2015
"Sunday, Aug 16","boxscore","WSN","@","SFG","L","0","5","None","58-59","2"," 4.5","Bumgarner","Ross","None","2:17","D","41,904","------","None",2015
"Tuesday, Aug 18","boxscore","WSN","@","COL","W","15","6","None","59-59","2"," 4.5","Zimmermann","Miller","None","3:45","N","24,320","+","None",2015
"Wednesday, Aug 19","boxscore","WSN","@","COL","W","4","1","None","60-59","2"," 3.5","Strasburg","Betancourt","Papelbon","2:57","N","24,863","++","None",2015
"Thursday, Aug 20","boxscore","WSN","@","COL","L","2","3","None","60-60","2"," 4.0","Flande","Scherzer","Axford","2:47","N","25,211","-","None",2015
"Friday, Aug 21","boxscore","WSN","None","MIL","L","3","10","None","60-61","2"," 5.0","Nelson","Gonzalez","Lohse","3:24","N","29,916","--","None",2015
"Saturday, Aug 22","boxscore","WSN","None","MIL","W","6","1","None","61-61","2"," 5.0","Ross","Jungmann","None","2:44","N","33,171","+","None",2015
"Sunday, Aug 23","boxscore","WSN","None","MIL","W","9","5","None","62-61","2"," 5.0","Zimmermann","Garza","None","3:03","D","28,039","++","None",2015
"Tuesday, Aug 25","boxscore","WSN","None","SDP","W","8","3","None","63-61","2"," 5.5","Strasburg","Shields","None","3:08","N","34,199","+++","None",2015
"Wednesday, Aug 26","boxscore","WSN","None","SDP","L","5","6","None","63-62","2"," 6.5","Ross","Gonzalez","Kimbrel","3:07","N","29,332","-","None",2015
"Thursday, Aug 27","boxscore","WSN","None","SDP","W","4","2","None","64-62","2"," 6.5","Ross","Cashner","Papelbon","3:01","N","28,908","+","None",2015
"Friday, Aug 28","boxscore","WSN","None","MIA","L","3","4","None","64-63","2"," 6.5","Conley","Scherzer","Ramos","2:49","N","30,892","-","None",2015
"Saturday, Aug 29","boxscore","WSN","None","MIA","W","5","1","None","65-63","2"," 5.5","Zimmermann","Koehler","None","2:25","N","31,519","+","None",2015
"Sunday, Aug 30","boxscore","WSN","None","MIA","W","7","4","None","66-63","2"," 5.5","Fister","Hand","Papelbon","3:05","D","34,488","++","None",2015
"Monday, Aug 31","boxscore","WSN","@","STL","L","5","8","None","66-64","2"," 6.5","Siegrist","Janssen","Rosenthal","3:07","N","42,081","-","None",2015
"Tuesday, Sep 1","boxscore","WSN","@","STL","L-wo","5","8","None","66-65","2"," 6.5","Harris","Janssen","None","3:28","N","42,589","--","None",2015
"Wednesday, Sep 2","boxscore","WSN","@","STL","W","4","3","None","67-65","2"," 6.5","Martin","Broxton","Papelbon","3:34","N","41,489","+","None",2015
"Thursday, Sep 3","boxscore","WSN","None","ATL","W","15","1","None","68-65","2"," 6.0","Zimmermann","Wisler","None","3:02","N","28,627","++","None",2015
"Friday, Sep 4","boxscore","WSN","None","ATL","W-wo","5","2","10","69-65","2"," 5.0","Papelbon","Marksberry","None","3:23","N","23,536","+++","None",2015
"Saturday, Sep 5","boxscore","WSN","None","ATL","W","8","2","None","70-65","2"," 5.0","Gonzalez","Miller","None","3:07","N","28,646","++++","None",2015
"Sunday, Sep 6","boxscore","WSN","None","ATL","W","8","4","None","71-65","2"," 4.0","Vazquez","Banuelos","None","3:06","D","29,281","+++++","None",2015
"Monday, Sep 7","boxscore","WSN","None","NYM","L","5","8","None","71-66","2"," 5.0","Alvarez","Treinen","Familia","3:26","D","34,210","-","None",2015
"Tuesday, Sep 8","boxscore","WSN","None","NYM","L","7","8","None","71-67","2"," 6.0","Reed","Papelbon","Familia","3:20","N","27,507","--","None",2015
"Wednesday, Sep 9","boxscore","WSN","None","NYM","L","3","5","None","71-68","2"," 7.0","deGrom","Strasburg","Familia","2:37","N","27,530","---","None",2015
"Friday, Sep 11","boxscore","WSN","@","MIA","L","1","2","None","71-69","2"," 8.5","Dunn","Janssen","Ramos","2:43","N","17,167","----","None",2015
"Saturday, Sep 12","boxscore","WSN","@","MIA","L","0","2","None","71-70","2"," 9.5","Fernandez","Roark","Ramos","2:28","N","20,235","-----","None",2015
"Sunday, Sep 13","boxscore","WSN","@","MIA","W","5","0","None","72-70","2"," 9.5","Scherzer","Hand","None","2:50","D","20,131","+","None",2015
"Monday, Sep 14","boxscore","WSN","@","PHI","W","8","7","11","73-70","2"," 9.5","Papelbon","Garcia","Fister","3:54","N","15,402","++","None",2015
"Tuesday, Sep 15","boxscore","WSN","@","PHI","W","4","0","None","74-70","2"," 8.5","Strasburg","Buchanan","None","2:35","N","15,325","+++","None",2015
"Wednesday, Sep 16","boxscore","WSN","@","PHI","W","12","2","None","75-70","2"," 7.5","Gonzalez","Asher","None","2:49","N","15,753","++++","None",2015
"Thursday, Sep 17","boxscore","WSN","None","MIA","L","4","6","None","75-71","2"," 8.0","Cosart","Roark","Ramos","3:13","N","23,606","-","None",2015
"Friday, Sep 18","boxscore","WSN","None","MIA","W-wo","5","4","10","76-71","2"," 8.0","Janssen","Ellington","None","3:22","N","27,495","+","None",2015
"Saturday, Sep 19","boxscore","WSN","None","MIA","W","5","2","None","77-71","2"," 7.0","Zimmermann","Hand","Papelbon","2:45","D","32,768","++","None",2015
"Sunday, Sep 20","boxscore","WSN","None","MIA","W","13","3","None","78-71","2"," 6.0","Strasburg","Nicolino","None","2:57","D","28,444","+++","None",2015
"Tuesday, Sep 22","boxscore","WSN","None","BAL","L","1","4","None","78-72","2"," 6.5","Jimenez","Gonzalez","O'Day","2:51","N","27,338","-","None",2015
"Wednesday, Sep 23","boxscore","WSN","None","BAL","L","3","4","None","78-73","2"," 6.5","Tillman","Scherzer","O'Day","3:03","N","27,991","--","None",2015
"Thursday, Sep 24","boxscore","WSN","None","BAL","L","4","5","None","78-74","2"," 7.5","Wright","Treinen","O'Day","3:05","D","28,456","---","2015-09-21 (Rain)",2015
"Friday, Sep 25","boxscore","WSN","None","PHI","L","2","8","None","78-75","2"," 8.5","Eickhoff","Zimmermann","None","2:30","N","31,019","----","None",2015
"Saturday, Sep 26","boxscore","WSN","None","PHI","W-wo","2","1","12","79-75","2"," 8.5","Thornton","Murray","None","3:50","D","32,086","+","None",2015
"Sunday, Sep 27","boxscore","WSN","None","PHI","L","5","12","None","79-76","2"," 9.5","Hinojosa","Papelbon","None","3:02","D","28,661","-","None",2015
"Monday, Sep 28","boxscore","WSN","None","CIN","W","5","1","None","80-76","2"," 9.0","Scherzer","Finnegan","None","2:37","D","24,420","+","2015-07-08 (Rain)",2015
"Tuesday, Sep 29","boxscore","WSN","@","ATL","L","1","2","None","80-77","2"," 9.0","Wisler","Roark","Vizcaino","2:30","N","15,272","-","None",2015
"Wednesday, Sep 30","boxscore","WSN","@","ATL","L","0","2","None","80-78","2"," 9.0","Perez","Zimmermann","Vizcaino","2:12","N","13,860","--","None",2015
"Thursday, Oct 1","boxscore","WSN","@","ATL","W","3","0","None","81-78","2"," 8.0","Strasburg","Weber","Vazquez","2:47","N","37,790","+","None",2015
"Saturday, Oct 3","boxscore","WSN","@","NYM","W","3","1","None","82-78","2"," 6.0","Martin","Reed","Vazquez","2:44","D","39,465","++","None",2015
"Saturday, Oct 3","boxscore","WSN","@","NYM","W","2","0","None","83-78","2"," 6.0","Scherzer","Harvey","None","2:14","N","41,480","+++","2015-10-02 (Rain)",2015
"Sunday, Oct 4","boxscore","WSN","@","NYM","L","0","1","None","83-79","2"," 7.0","Clippard","Treinen","Familia","2:34","D","41,631","-","None",2015
"Wednesday, Apr 6","boxscore","WSN","@","ATL","W","3","1","None","2-0","1","up 1.0","Strasburg","Norris","Papelbon","2:53","N","18,531","++","None",2016
"Thursday, Apr 7","boxscore","WSN","None","MIA","L","4","6","None","2-1","1","up 0.5","Phelps","Roark","Ramos","3:32","D","41,650","-","None",2016
"Sunday, Apr 10","boxscore","WSN","None","MIA","W","4","2","None","3-1","1","up 1.5","Ross","Koehler","Papelbon","2:52","D","24,593","+","None",2016
"Monday, Apr 11","boxscore","WSN","None","ATL","W","6","4","None","4-1","1","up 2.0","Scherzer","Norris","Papelbon","3:05","N","18,119","++","None",2016
"Tuesday, Apr 12","boxscore","WSN","None","ATL","W","2","1","None","5-1","1","up 2.0","Treinen","Johnson","Vazquez","2:47","N","18,378","+++","None",2016
"Wednesday, Apr 13","boxscore","WSN","None","ATL","W","3","0","None","6-1","1","up 3.0","Roark","Wisler","Papelbon","2:12","N","19,400","++++","None",2016
"Thursday, Apr 14","boxscore","WSN","None","ATL","W","6","2","None","7-1","1","up 3.0","Strasburg","Teheran","None","2:29","D","21,144","+++++","None",2016
"Friday, Apr 15","boxscore","WSN","@","PHI","W","9","1","None","8-1","1","up 4.0","Ross","Hellickson","None","3:11","N","22,624","++++++","None",2016
"Saturday, Apr 16","boxscore","WSN","@","PHI","W","8","1","None","9-1","1","up 5.0","Scherzer","Nola","None","2:37","N","30,320","+++++++","None",2016
"Sunday, Apr 17","boxscore","WSN","@","PHI","L-wo","2","3","10","9-2","1","up 4.0","Gomez","Papelbon","None","3:24","D","37,378","-","None",2016
"Monday, Apr 18","boxscore","WSN","@","MIA","L","1","6","None","9-3","1","up 3.0","Fernandez","Roark","None","2:43","N","16,112","--","None",2016
"Tuesday, Apr 19","boxscore","WSN","@","MIA","W","7","0","None","10-3","1","up 3.0","Strasburg","Conley","None","2:38","N","16,529","+","None",2016
"Wednesday, Apr 20","boxscore","WSN","@","MIA","W","3","1","None","11-3","1","up 4.0","Petit","Chen","Papelbon","2:33","N","16,961","++","None",2016
"Thursday, Apr 21","boxscore","WSN","@","MIA","L","1","5","None","11-4","1","up 3.5","Koehler","Scherzer","None","2:38","D","17,395","-","None",2016
"Friday, Apr 22","boxscore","WSN","None","MIN","W","8","4","None","12-4","1","up 3.5","Gonzalez","Gibson","None","2:51","N","27,684","+","None",2016
"Saturday, Apr 23","boxscore","WSN","None","MIN","W","2","0","None","13-4","1","up 3.5","Roark","Hughes","Papelbon","2:39","D","35,974","++","None",2016
"Sunday, Apr 24","boxscore","WSN","None","MIN","W-wo","6","5","16","14-4","1","up 3.5","Perez","Tonkin","None","5:56","D","35,397","+++","None",2016
"Tuesday, Apr 26","boxscore","WSN","None","PHI","L","3","4","None","14-5","1","up 2.0","Velasquez","Perez","Gomez","3:25","N","25,097","-","None",2016
"Wednesday, Apr 27","boxscore","WSN","None","PHI","L","0","3","None","14-6","1","up 1.0","Hellickson","Gonzalez","Gomez","2:59","N","24,186","--","None",2016
"Thursday, Apr 28","boxscore","WSN","None","PHI","L","0","3","None","14-7","1","up 0.5","Araujo","Vazquez","Gomez","2:59","D","22,112","---","None",2016
"Friday, Apr 29","boxscore","WSN","@","STL","W","5","4","None","15-7","1","up 0.5","Strasburg","Leake","Papelbon","2:46","N","45,246","+","None",2016
"Saturday, Apr 30","boxscore","WSN","@","STL","W","6","1","None","16-7","1","up 0.5","Ross","Garcia","None","3:02","D","42,723","++","None",2016
"Sunday, May 1","boxscore","WSN","@","STL","W","6","1","None","17-7","1","up 1.5","Scherzer","Martinez","None","2:47","D","42,933","+++","None",2016
"Monday, May 2","boxscore","WSN","@","KCR","W","2","0","None","18-7","1","up 1.5","Gonzalez","Volquez","Papelbon","3:09","N","32,394","++++","None",2016
"Tuesday, May 3","boxscore","WSN","@","KCR","L-wo","6","7","None","18-8","1","up 1.5","Wang","Papelbon","None","3:05","N","33,729","-","None",2016
"Wednesday, May 4","boxscore","WSN","@","KCR","W","13","2","None","19-8","1","up 1.5","Strasburg","Medlen","None","2:53","D","38,610","+","None",2016
"Thursday, May 5","boxscore","WSN","@","CHC","L","2","5","None","19-9","1","up 1.5","Hendricks","Ross","None","3:05","N","37,564","-","None",2016
"Friday, May 6","boxscore","WSN","@","CHC","L","6","8","None","19-10","1","up 1.5","Lackey","Scherzer","Rondon","2:46","D","39,206","--","None",2016
"Saturday, May 7","boxscore","WSN","@","CHC","L","5","8","None","19-11","1","up 0.5","Warren","Solis","Rondon","3:32","D","40,471","---","None",2016
"Sunday, May 8","boxscore","WSN","@","CHC","L-wo","3","4","13","19-12","2"," 0.5","Wood","Treinen","None","4:54","D","41,233","----","None",2016
"Monday, May 9","boxscore","WSN","None","DET","W-wo","5","4","None","20-12","2"," 0.5","Kelley","Lowe","None","2:57","N","27,153","+","None",2016
"Tuesday, May 10","boxscore","WSN","None","DET","L","4","5","None","20-13","2"," 0.5","Fulmer","Ross","Rodriguez","3:16","N","24,476","-","None",2016
"Wednesday, May 11","boxscore","WSN","None","DET","W","3","2","None","21-13","2"," 0.5","Scherzer","Zimmermann","None","2:38","N","35,695","+","None",2016
"Friday, May 13","boxscore","WSN","None","MIA","W","5","3","None","22-13","1","up 1.0","Treinen","Barraclough","Papelbon","3:19","N","28,232","++","None",2016
"Saturday, May 14","boxscore","WSN","None","MIA","W","6","4","None","23-13","1","up 1.0","Strasburg","Nicolino","Papelbon","3:22","D","28,634","+++","None",2016
"Saturday, May 14","boxscore","WSN","None","MIA","L","1","7","None","23-14","1","up 1.0","Urena","Roark","None","2:55","N","30,019","-","2016-04-09 (Cold)",2016
"Sunday, May 15","boxscore","WSN","None","MIA","L","1","5","None","23-15","1","up 1.0","Fernandez","Ross","Ramos","3:03","D","36,786","--","None",2016
"Tuesday, May 17","boxscore","WSN","@","NYM","L","0","2","None","23-16","1","up 0.5","Syndergaard","Scherzer","Familia","2:32","N","36,701","---","None",2016
"Wednesday, May 18","boxscore","WSN","@","NYM","W","7","1","None","24-16","1","up 0.5","Gonzalez","Colon","None","3:42","N","30,100","+","None",2016
"Thursday, May 19","boxscore","WSN","@","NYM","W","9","1","None","25-16","1","up 1.0","Strasburg","Harvey","None","3:12","N","39,494","++","None",2016
"Friday, May 20","boxscore","WSN","@","MIA","W","4","1","None","26-16","1","up 2.0","Roark","Nicolino","Papelbon","2:53","N","20,017","+++","None",2016
"Saturday, May 21","boxscore","WSN","@","MIA","L","2","3","None","26-17","1","up 1.5","Fernandez","Ross","Ramos","3:13","N","25,839","-","None",2016
"Sunday, May 22","boxscore","WSN","@","MIA","W","8","2","None","27-17","1","up 1.5","Scherzer","Conley","None","2:56","D","24,308","+","None",2016
"Monday, May 23","boxscore","WSN","None","NYM","L","1","7","None","27-18","1","up 0.5","Colon","Gonzalez","None","2:33","N","31,264","-","None",2016
"Tuesday, May 24","boxscore","WSN","None","NYM","W","7","4","None","28-18","1","up 1.5","Strasburg","Harvey","None","2:48","N","33,096","+","None",2016
"Wednesday, May 25","boxscore","WSN","None","NYM","L","0","2","None","28-19","1","up 0.5","Matz","Roark","Familia","2:38","D","38,700","-","None",2016
"Thursday, May 26","boxscore","WSN","None","STL","W","2","1","None","29-19","1","up 1.0","Ross","Leake","Papelbon","2:27","N","26,176","+","None",2016
"Friday, May 27","boxscore","WSN","None","STL","L","2","6","None","29-20","1"," Tied","Garcia","Scherzer","None","2:32","N","30,781","-","None",2016
"Saturday, May 28","boxscore","WSN","None","STL","L","4","9","None","29-21","1"," Tied","Wainwright","Gonzalez","None","3:00","N","38,274","--","None",2016
"Sunday, May 29","boxscore","WSN","None","STL","W","10","2","None","30-21","1","up 1.0","Strasburg","Wacha","None","3:12","D","38,898","+","None",2016
"Monday, May 30","boxscore","WSN","@","PHI","W","4","3","None","31-21","1","up 1.0","Roark","Neris","Papelbon","2:53","N","21,993","++","None",2016
"Tuesday, May 31","boxscore","WSN","@","PHI","W","5","1","None","32-21","1","up 2.0","Ross","Nola","None","2:54","N","18,572","+++","None",2016
"Wednesday, Jun 1","boxscore","WSN","@","PHI","W","7","2","None","33-21","1","up 3.0","Scherzer","Morgan","None","2:45","N","19,052","++++","None",2016
"Friday, Jun 3","boxscore","WSN","@","CIN","L","2","7","None","33-22","1","up 2.0","Finnegan","Gonzalez","None","2:55","N","27,258","-","None",2016
"Saturday, Jun 4","boxscore","WSN","@","CIN","L","3","6","None","33-23","1","up 1.0","Ohlendorf","Vazquez","Cingrani","2:38","D","25,365","--","None",2016
"Sunday, Jun 5","boxscore","WSN","@","CIN","W","10","9","None","34-23","1","up 2.0","Solis","Wright","Papelbon","3:27","D","21,422","+","None",2016
"Tuesday, Jun 7","boxscore","WSN","@","CHW","W","10","5","None","35-23","1","up 3.5","Treinen","Latos","None","3:55","N","18,812","++","None",2016
"Wednesday, Jun 8","boxscore","WSN","@","CHW","W","11","4","None","36-23","1","up 3.5","Scherzer","Shields","None","3:38","N","15,273","+++","None",2016
