"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Sunday, Jul 16","boxscore","CHC","None","PHI","L",7,10,"None","43-40",3,"Smith","Alexander","Hubbell","None","D",NA,"--","None",1922,-8,-3,380,414,-34,43,41,2,0.511904761904762,NA
"Monday, Jul 17","boxscore","CHC","None","PHI","W",3,2,"None","44-40",3,"Jones","Meadows","None","None","D",NA,"+","None",1922,-8,1,383,416,-33,44,41,3,0.517647058823529,NA
"Tuesday, Jul 18","boxscore","CHC","None","PHI","W",6,3,"None","45-40",3,"Aldridge","Singleton","None","None","D",NA,"++","None",1922,-7,3,389,419,-30,45,41,4,0.523255813953488,NA
"Wednesday, Jul 19","boxscore","CHC","None","BRO","W",8,6,"None","46-40",3,"Osborne","Smith","None","None","D",4500,"+++","None",1922,-7,2,397,425,-28,46,41,5,0.528735632183908,NA
"Thursday, Jul 20","boxscore","CHC","None","BRO","L",7,11,"None","46-41",3,"Grimes","Kaufmann","None","None","D",NA,"-","None",1922,-8,-4,404,436,-32,46,42,4,0.522727272727273,NA
"Friday, Jul 21","boxscore","CHC","None","BRO","W",1,0,"None","47-41",3,"Alexander","Ruether","None","None","D",5000,"+","None",1922,-7.5,1,405,436,-31,47,42,5,0.528089887640449,NA
"Saturday, Jul 22","boxscore","CHC","None","BRO","L",6,7,"None","47-42",3,"Vance","Cheeves","None","None","D",6000,"-","None",1922,-8.5,-1,411,443,-32,47,43,4,0.522222222222222,NA
"Sunday, Jul 23","boxscore","CHC","None","BRO","W",4,1,"None","48-42",3,"Aldridge","Shriver","None","None","D",NA,"+","None",1922,-7.5,3,415,444,-29,48,43,5,0.527472527472527,NA
"Tuesday, Jul 25","boxscore","CHC","@","BSN","W",6,3,"None","49-42",3,"Osborne","Watson","None","None","D",NA,"++","None",1922,-7,3,421,447,-26,49,43,6,0.532608695652174,NA
"Wednesday, Jul 26","boxscore","CHC","@","BSN","L",1,2,"10","49-43",3,"McQuillan","Alexander","None","None","D",NA,"-","None",1922,-7.5,-1,422,449,-27,49,44,5,0.526881720430108,NA
"Wednesday, Jul 26","boxscore","CHC","@","BSN","W",5,1,"None","50-43",3,"Kaufmann","Miller","None","None","D",NA,"+","1922-06-15 (Rain)",1922,-7.5,4,427,450,-23,50,44,6,0.531914893617021,NA
"Thursday, Jul 27","boxscore","CHC","@","BSN","L",7,8,"10","50-44",3,"Miller","Cheeves","None","None","D",NA,"-","None",1922,-8.5,-1,434,458,-24,50,45,5,0.526315789473684,NA
"Friday, Jul 28","boxscore","CHC","@","BSN","W",9,0,"None","51-44",3,"Jones","Oeschger","None","None","D",NA,"+","None",1922,-8,9,443,458,-15,51,45,6,0.53125,NA
"Saturday, Jul 29","boxscore","CHC","@","PHI","L",2,6,"None","51-45",3,"Ring","Osborne","None","None","D",NA,"-","None",1922,-7.5,-4,445,464,-19,51,46,5,0.525773195876289,NA
"Saturday, Jul 29","boxscore","CHC","@","PHI","W",7,5,"12","52-45",3,"Kaufmann","Singleton","None","None","D",NA,"+","None",1922,-7.5,2,452,469,-17,52,46,6,0.530612244897959,NA
"Monday, Jul 31","boxscore","CHC","@","PHI","W",13,5,"None","53-45",3,"Stueland","Hubbell","None","None","D",NA,"++","None",1922,-6,8,465,474,-9,53,46,7,0.535353535353535,NA
"Wednesday, Aug 2","boxscore","CHC","@","PHI","T",7,7,"15","53-45",3,"None","None","None","3:35","D",NA,"++","None",1922,-5.5,0,472,481,-9,54,47,7,0.534653465346535,NA
"Thursday, Aug 3","boxscore","CHC","@","NYG","L",0,5,"None","53-46",3,"Nehf","Aldridge","None","None","D",8000,"-","None",1922,-6.5,-5,472,486,-14,54,48,6,0.529411764705882,NA
"Friday, Aug 4","boxscore","CHC","@","NYG","W",3,2,"None","54-46",3,"Kaufmann","McQuillan","Alexander","None","D",NA,"+","None",1922,-7,1,475,488,-13,55,48,7,0.533980582524272,NA
"Friday, Aug 4","boxscore","CHC","@","NYG","L",1,2,"None","54-47",3,"Scott","Alexander","None","None","D",17000,"-","1922-06-06 (Wet grounds)",1922,-7,-1,476,490,-14,55,49,6,0.528846153846154,NA
"Saturday, Aug 5","boxscore","CHC","@","NYG","L",7,19,"None","54-48",3,"Jonnard","Cheeves","Barnes","None","D",18000,"--","None",1922,-7.5,-12,483,509,-26,55,50,5,0.523809523809524,NA
"Sunday, Aug 6","boxscore","CHC","@","NYG","W",10,3,"10","55-48",3,"Osborne","Barnes","None","None","D",25000,"+","None",1922,-6.5,7,493,512,-19,56,50,6,0.528301886792453,NA
"Tuesday, Aug 8","boxscore","CHC","@","BRO","W",4,1,"None","56-48",3,"Aldridge","Ruether","None","None","D",2000,"++","None",1922,-5.5,3,497,513,-16,57,50,7,0.532710280373832,NA
"Wednesday, Aug 9","boxscore","CHC","@","BRO","W",6,5,"None","57-48",3,"Alexander","Cadore","None","None","D",3000,"+++","None",1922,-5,1,503,518,-15,58,50,8,0.537037037037037,NA
"Thursday, Aug 10","boxscore","CHC","@","BRO","L",1,16,"None","57-49",4,"Vance","Kaufmann","Murray","None","D",3000,"-","None",1922,-6,-15,504,534,-30,58,51,7,0.532110091743119,NA
"Saturday, Aug 12","boxscore","CHC","@","STL","W",6,4,"None","58-49",4,"Jones","Pfeffer","None","2:18","D",NA,"+","None",1922,-5.5,2,510,538,-28,59,51,8,0.536363636363636,NA
"Sunday, Aug 13","boxscore","CHC","@","STL","W",16,5,"None","59-49",3,"Aldridge","Sherdel","None","2:17","D",15000,"++","None",1922,-5.5,11,526,543,-17,60,51,9,0.540540540540541,NA
"Monday, Aug 14","boxscore","CHC","@","STL","W",8,6,"None","60-49",3,"Alexander","Haines","None","1:55","D",14000,"+++","None",1922,-5,2,534,549,-15,61,51,10,0.544642857142857,NA
"Tuesday, Aug 15","boxscore","CHC","None","BSN","W",5,0,"None","61-49",3,"Kaufmann","Watson","None","None","D",NA,"++++","None",1922,-3.5,5,539,549,-10,62,51,11,0.548672566371681,NA
"Tuesday, Aug 15","boxscore","CHC","None","BSN","W",8,3,"None","62-49",3,"Jones","McNamara","None","None","D",NA,"+++++","1922-05-19 (Wet grounds)",1922,-3.5,5,547,552,-5,63,51,12,0.552631578947368,NA
"Wednesday, Aug 16","boxscore","CHC","None","BSN","W",9,4,"None","63-49",3,"Osborne","Hulihan","Cheeves","2:08","D",NA,"++++++","None",1922,-3.5,5,556,556,0,64,51,13,0.556521739130435,NA
"Thursday, Aug 17","boxscore","CHC","None","BSN","W",7,2,"None","64-49",2,"Stueland","Oeschger","Jones","1:45","D",NA,"+++++++","None",1922,-3.5,5,563,558,5,65,51,14,0.560344827586207,NA
"Friday, Aug 18","boxscore","CHC","None","NYG","L",11,17,"None","64-50",3,"Jonnard","Cheeves","Scott","2:56","D",27000,"-","None",1922,-4.5,-6,574,575,-1,65,52,13,0.555555555555556,NA
"Saturday, Aug 19","boxscore","CHC","None","NYG","W",2,1,"11","65-50",2,"Alexander","Nehf","None","None","D",20000,"+","None",1922,-3.5,1,576,576,0,66,52,14,0.559322033898305,NA
"Sunday, Aug 20","boxscore","CHC","None","NYG","L",4,5,"None","65-51",3,"Scott","Kaufmann","Jonnard","None","D",28000,"-","None",1922,-4.5,-1,580,581,-1,66,53,13,0.554621848739496,NA
"Tuesday, Aug 22","boxscore","CHC","None","BRO","L",4,5,"None","65-52",3,"Vance","Stueland","None","None","D",NA,"--","None",1922,-5.5,-1,584,586,-2,66,54,12,0.55,NA
"Wednesday, Aug 23","boxscore","CHC","None","BRO","L",0,6,"None","65-53",3,"Smith","Jones","None","None","D",5000,"---","None",1922,-6,-6,584,592,-8,66,55,11,0.545454545454545,NA
"Thursday, Aug 24","boxscore","CHC","None","BRO","W",4,1,"None","66-53",3,"Alexander","Mamaux","None","None","D",4500,"+","None",1922,-6,3,588,593,-5,67,55,12,0.549180327868853,NA
"Friday, Aug 25","boxscore","CHC","None","PHI","W",26,23,"None","67-53",3,"Kaufmann","Ring","Osborne","3:01","D",7000,"++","None",1922,-6,3,614,616,-2,68,55,13,0.552845528455285,NA
"Saturday, Aug 26","boxscore","CHC","None","PHI","L",0,3,"11","67-54",3,"Meadows","Aldridge","None","None","D",NA,"-","None",1922,-7,-3,614,619,-5,68,56,12,0.548387096774194,NA
"Sunday, Aug 27","boxscore","CHC","None","PHI","W",3,1,"None","68-54",2,"Cheeves","Ring","Osborne","None","D",NA,"+","None",1922,-7,2,617,620,-3,69,56,13,0.552,NA
"Tuesday, Aug 29","boxscore","CHC","@","STL","W",15,11,"None","69-54",2,"Stueland","Pertica","Kaufmann","2:16","D",NA,"++","None",1922,-6.5,4,632,631,1,70,56,14,0.555555555555556,NA
"Wednesday, Aug 30","boxscore","CHC","@","STL","L",4,5,"10","69-55",2,"North","Aldridge","None","2:10","D",NA,"-","None",1922,-6.5,-1,636,636,0,70,57,13,0.551181102362205,NA
"Friday, Sep 1","boxscore","CHC","None","CIN","W",7,4,"None","70-55",2,"Cheeves","Luque","None","2:00","D",NA,"+","None",1922,-5,3,643,640,3,71,57,14,0.5546875,NA
"Saturday, Sep 2","boxscore","CHC","None","CIN","L",5,17,"None","70-56",2,"Donohue","Kaufmann","None","2:01","D",NA,"-","None",1922,-5.5,-12,648,657,-9,71,58,13,0.550387596899225,NA
"Sunday, Sep 3","boxscore","CHC","None","PIT","L",0,2,"11","70-57",3,"Hamilton","Alexander","None","2:10","D",NA,"--","None",1922,-6.5,-2,648,659,-11,71,59,12,0.546153846153846,NA
"Monday, Sep 4","boxscore","CHC","@","CIN","L",3,4,"None","70-58",5,"Couch","Kaufmann","None","None","D",NA,"---","None",1922,-7.5,-1,651,663,-12,71,60,11,0.541984732824427,NA
"Monday, Sep 4","boxscore","CHC","@","CIN","L",0,5,"None","70-59",5,"Keck","Aldridge","None","None","D",NA,"----","None",1922,-7.5,-5,651,668,-17,71,61,10,0.537878787878788,NA
"Tuesday, Sep 5","boxscore","CHC","@","CIN","W",3,1,"None","71-59",3,"Osborne","Luque","None","None","D",NA,"+","None",1922,-6,2,654,669,-15,72,61,11,0.541353383458647,NA
"Thursday, Sep 7","boxscore","CHC","@","PIT","L",0,6,"None","71-60",4,"Cooper","Stueland","None","None","D",NA,"-","None",1922,-7,-6,654,675,-21,72,62,10,0.537313432835821,NA
"Friday, Sep 8","boxscore","CHC","@","PIT","W",10,7,"None","72-60",3,"Cheeves","Brown","Kaufmann","None","D",NA,"+","None",1922,-6,3,664,682,-18,73,62,11,0.540740740740741,NA
"Saturday, Sep 9","boxscore","CHC","@","PIT","L",4,7,"None","72-61",5,"Glazner","Alexander","None","1:42","D",NA,"-","None",1922,-7.5,-3,668,689,-21,73,63,10,0.536764705882353,NA
"Saturday, Sep 9","boxscore","CHC","@","PIT","L",7,8,"10","72-62",5,"Hamilton","Kaufmann","None","2:07","D",NA,"--","1922-05-04 (Rain)",1922,-7.5,-1,675,697,-22,73,64,9,0.532846715328467,NA
"Wednesday, Sep 13","boxscore","CHC","@","NYG","L",3,8,"None","72-63",5,"Nehf","Cheeves","Ryan","None","D",10000,"---","None",1922,-10,-5,678,705,-27,73,65,8,0.528985507246377,NA
"Thursday, Sep 14","boxscore","CHC","@","NYG","L",6,7,"None","72-64",5,"Ryan","Aldridge","Jonnard","None","D",8000,"----","None",1922,-11,-1,684,712,-28,73,66,7,0.525179856115108,NA
"Friday, Sep 15","boxscore","CHC","@","NYG","L",6,7,"None","72-65",5,"Hill","Osborne","Scott","None","D",8000,"-----","None",1922,-12,-1,690,719,-29,73,67,6,0.521428571428571,NA
"Saturday, Sep 16","boxscore","CHC","@","BRO","W",7,5,"None","73-65",5,"Aldridge","Ruether","None","1:50","D",5000,"+","None",1922,-12,2,697,724,-27,74,67,7,0.524822695035461,NA
"Saturday, Sep 16","boxscore","CHC","@","BRO","L",0,1,"10","73-66",5,"Shriver","Keen","None","1:51","D",10000,"-","1922-08-07 (Rain)",1922,-12,-1,697,725,-28,74,68,6,0.52112676056338,NA
"Sunday, Sep 17","boxscore","CHC","@","BRO","W",6,2,"None","74-66",5,"Osborne","Smith","None","None","D",10000,"+","None",1922,-11,4,703,727,-24,75,68,7,0.524475524475524,NA
"Monday, Sep 18","boxscore","CHC","@","BRO","W",4,3,"None","75-66",5,"Stueland","Vance","Cheeves","None","D",1000,"++","None",1922,-11,1,707,730,-23,76,68,8,0.527777777777778,NA
"Wednesday, Sep 20","boxscore","CHC","@","PHI","L",8,9,"None","75-67",5,"Winters","Osborne","None","2:11","D",NA,"-","None",1922,-11.5,-1,715,739,-24,76,69,7,0.524137931034483,NA
"Wednesday, Sep 20","boxscore","CHC","@","PHI","L",1,11,"None","75-68",5,"Behan","Aldridge","None","None","D",NA,"--","1922-06-20 (Rain)",1922,-11.5,-10,716,750,-34,76,70,6,0.520547945205479,NA
"Thursday, Sep 21","boxscore","CHC","@","PHI","W",8,6,"None","76-68",5,"Keen","Weinert","None","1:45","D",NA,"+","None",1922,-11,2,724,756,-32,77,70,7,0.523809523809524,NA
"Thursday, Sep 21","boxscore","CHC","@","PHI","L",2,4,"None","76-69",5,"Hubbell","Kaufmann","None","None","D",NA,"-","1922-08-01 (Rain)",1922,-11,-2,726,760,-34,77,71,6,0.52027027027027,NA
"Friday, Sep 22","boxscore","CHC","@","PHI","W",7,5,"11","77-69",5,"Cheeves","Smith","None","2:04","D",NA,"+","None",1922,-11.5,2,733,765,-32,78,71,7,0.523489932885906,NA
"Friday, Sep 22","boxscore","CHC","@","PHI","L",5,9,"None","77-70",5,"Winters","Osborne","None","None","D",NA,"-","None",1922,-11.5,-4,738,774,-36,78,72,6,0.52,NA
"Saturday, Sep 23","boxscore","CHC","@","BSN","L",4,8,"None","77-71",5,"Oeschger","Fussell","None","2:03","D",NA,"--","None",1922,-12,-4,742,782,-40,78,73,5,0.516556291390728,NA
"Saturday, Sep 23","boxscore","CHC","@","BSN","W",3,1,"None","78-71",5,"Stueland","Miller","None","None","D",NA,"+","1922-09-25 (Schedule change)",1922,-12,2,745,783,-38,79,73,6,0.519736842105263,NA
"Wednesday, Sep 27","boxscore","CHC","@","PIT","W",4,1,"None","79-71",5,"Fussell","Cooper","None","1:35","D",NA,"++","1922-09-10 (Rain; Site change)",1922,-12,3,749,784,-35,80,73,7,0.522875816993464,NA
"Friday, Sep 29","boxscore","CHC","None","STL","W",3,0,"None","80-71",5,"Osborne","Pfeffer","None","None","D",NA,"+++","None",1922,-11.5,3,752,784,-32,81,73,8,0.525974025974026,NA
"Saturday, Sep 30","boxscore","CHC","None","STL","L",8,9,"None","80-72",5,"Sell","Aldridge","Doak","1:54","D",7500,"-","None",1922,-12.5,-1,760,793,-33,81,74,7,0.52258064516129,NA
"Saturday, Sep 30","boxscore","CHC","None","STL","L",3,5,"5","80-73",5,"Haines","Jones","None","0:56","D",NA,"--","1922-05-31 (Rain)",1922,-12.5,-2,763,798,-35,81,75,6,0.519230769230769,NA
"Sunday, Oct 1","boxscore","CHC","None","STL","L",1,7,"None","80-74",5,"Pfeffer","Kaufmann","None","None","D",NA,"---","None",1922,-13,-6,764,805,-41,81,76,5,0.515923566878981,NA
"Wednesday, Apr 18","boxscore","CHC","None","PIT","W",7,2,"None","1-1",3,"Alexander","Boehler","None","None","D",NA,"+","None",1923,-1,5,7,2,5,1,0,1,1,NA
"Thursday, Apr 19","boxscore","CHC","None","PIT","W",10,5,"None","2-1",2,"Aldridge","Adams","None","1:33","D",NA,"++","None",1923,-1.5,5,17,7,10,2,0,2,1,NA
"Friday, Apr 20","boxscore","CHC","None","PIT","W",12,11,"None","3-1",2,"Osborne","Adams","None","None","D",NA,"+++","None",1923,-0.5,1,29,18,11,3,0,3,1,NA
"Saturday, Apr 21","boxscore","CHC","None","STL","W",10,8,"None","4-1",2,"Fussell","North","None","None","D",7000,"++++","None",1923,-0.5,2,39,26,13,4,0,4,1,NA
"Sunday, Apr 22","boxscore","CHC","None","STL","W",8,7,"None","5-1",2,"Kaufmann","Doak","None","2:21","D",NA,"+++++","None",1923,-0.5,1,47,33,14,5,0,5,1,NA
"Monday, Apr 23","boxscore","CHC","None","STL","W",7,3,"None","6-1",2,"Alexander","Toney","None","1:34","D",3000,"++++++","None",1923,-0.5,4,54,36,18,6,0,6,1,NA
"Tuesday, Apr 24","boxscore","CHC","None","STL","W",3,0,"None","7-1",2,"Aldridge","Haines","None","None","D",3500,"+++++++","None",1923,-0.5,3,57,36,21,7,0,7,1,NA
"Wednesday, Apr 25","boxscore","CHC","@","PIT","L",3,7,"None","7-2",2,"Cooper","Fussell","None","1:50","D",30000,"-","None",1923,-1,-4,60,43,17,7,1,6,0.875,NA
"Thursday, Apr 26","boxscore","CHC","@","PIT","L",2,7,"None","7-3",2,"Adams","Osborne","None","1:57","D",NA,"--","None",1923,-2,-5,62,50,12,7,2,5,0.777777777777778,NA
"Friday, Apr 27","boxscore","CHC","@","PIT","L",1,2,"None","7-4",2,"Morrison","Alexander","None","None","D",NA,"---","None",1923,-2,-1,63,52,11,7,3,4,0.7,NA
"Sunday, Apr 29","boxscore","CHC","@","CIN","L",0,3,"None","7-5",2,"Donohue","Aldridge","None","1:46","D",NA,"----","None",1923,-1.5,-3,63,55,8,7,4,3,0.636363636363636,NA
"Monday, Apr 30","boxscore","CHC","@","CIN","L",4,6,"None","7-6",2,"Rixey","Fussell","None","None","D",NA,"-----","None",1923,-2.5,-2,67,61,6,7,5,2,0.583333333333333,NA
"Tuesday, May 1","boxscore","CHC","@","CIN","W",3,1,"None","8-6",2,"Dumovich","Keck","None","1:55","D",NA,"+","None",1923,-2.5,2,70,62,8,8,5,3,0.615384615384615,NA
"Wednesday, May 2","boxscore","CHC","@","CIN","W",2,1,"None","9-6",2,"Keen","Luque","None","None","D",NA,"++","None",1923,-2.5,1,72,63,9,9,5,4,0.642857142857143,NA
"Thursday, May 3","boxscore","CHC","@","STL","L",2,3,"None","9-7",2,"Haines","Alexander","None","1:42","D",3000,"-","None",1923,-2.5,-1,74,66,8,9,6,3,0.6,NA
"Friday, May 4","boxscore","CHC","@","STL","W",2,1,"10","10-7",2,"Cheeves","Toney","None","None","D",500,"+","None",1923,-2.5,1,76,67,9,10,6,4,0.625,NA
"Saturday, May 5","boxscore","CHC","@","STL","L",6,7,"None","10-8",2,"Doak","Dumovich","Sherdel","None","D",10000,"-","None",1923,-3.5,-1,82,74,8,10,7,3,0.588235294117647,NA
"Sunday, May 6","boxscore","CHC","@","STL","L",4,16,"None","10-9",2,"Pfeffer","Osborne","None","1:58","D",NA,"--","None",1923,-4,-12,86,90,-4,10,8,2,0.555555555555556,NA
"Tuesday, May 8","boxscore","CHC","@","NYG","L",1,4,"None","10-10",4,"Nehf","Alexander","None","None","D",NA,"---","None",1923,-5.5,-3,87,94,-7,10,9,1,0.526315789473684,NA
"Wednesday, May 9","boxscore","CHC","@","NYG","W",9,6,"None","11-10",4,"Aldridge","Jonnard","None","None","D",NA,"+","None",1923,-4.5,3,96,100,-4,11,9,2,0.55,NA
"Friday, May 11","boxscore","CHC","@","NYG","L",4,7,"None","11-11",4,"Scott","Dumovich","None","None","D",NA,"-","None",1923,-5.5,-3,100,107,-7,11,10,1,0.523809523809524,NA
"Saturday, May 12","boxscore","CHC","@","BRO","L",8,11,"None","11-12",4,"Dickerman","Osborne","None","None","D",NA,"--","None",1923,-6,-3,108,118,-10,11,11,0,0.5,NA
"Sunday, May 13","boxscore","CHC","@","BRO","W",5,2,"None","12-12",4,"Alexander","Vance","None","None","D",12000,"+","None",1923,-6,3,113,120,-7,12,11,1,0.521739130434783,NA
"Monday, May 14","boxscore","CHC","@","BRO","L",3,6,"None","12-13",5,"Cadore","Aldridge","None","None","D",NA,"-","None",1923,-6,-3,116,126,-10,12,12,0,0.5,NA
"Wednesday, May 16","boxscore","CHC","@","BRO","L",2,8,"None","12-14",5,"Dickerman","Dumovich","None","None","D",NA,"--","1923-05-15 (Rain)",1923,-7,-6,118,134,-16,12,13,-1,0.48,NA
"Thursday, May 17","boxscore","CHC","@","PHI","W",7,4,"None","13-14",4,"Alexander","Meadows","Kaufmann","2:15","D",NA,"+","None",1923,-7,3,125,138,-13,13,13,0,0.5,NA
"Friday, May 18","boxscore","CHC","@","PHI","W",10,7,"None","14-14",4,"Keen","Weinert","None","2:17","D",NA,"++","None",1923,-6,3,135,145,-10,14,13,1,0.518518518518518,NA
"Saturday, May 19","boxscore","CHC","@","PHI","L",4,11,"None","14-15",4,"Ring","Fussell","None","None","D",NA,"-","None",1923,-7,-7,139,156,-17,14,14,0,0.5,NA
"Tuesday, May 22","boxscore","CHC","@","BSN","W",8,2,"None","15-15",4,"Aldridge","Marquard","None","None","D",NA,"+","None",1923,-7.5,6,147,158,-11,15,14,1,0.517241379310345,NA
"Wednesday, May 23","boxscore","CHC","@","BSN","L",4,6,"None","15-16",4,"McNamara","Osborne","None","1:58","D",NA,"-","None",1923,-8.5,-2,151,164,-13,15,15,0,0.5,NA
"Friday, May 25","boxscore","CHC","None","CIN","W",4,0,"None","16-16",3,"Alexander","Donohue","None","None","D",NA,"+","None",1923,-9,4,155,164,-9,16,15,1,0.516129032258065,NA
"Saturday, May 26","boxscore","CHC","None","CIN","W",5,4,"None","17-16",3,"Cheeves","Rixey","None","None","D",NA,"++","None",1923,-9,1,160,168,-8,17,15,2,0.53125,NA
"Sunday, May 27","boxscore","CHC","None","PIT","L",2,4,"None","17-17",3,"Meadows","Aldridge","None","1:50","D",NA,"-","None",1923,-10,-2,162,172,-10,17,16,1,0.515151515151515,NA
"Monday, May 28","boxscore","CHC","None","PIT","W",5,4,"11","18-17",3,"Fussell","Kunz","None","2:09","D",NA,"+","None",1923,-9,1,167,176,-9,18,16,2,0.529411764705882,NA
"Tuesday, May 29","boxscore","CHC","@","PIT","L",6,7,"None","18-18",4,"Bagby","Stueland","None","1:40","D",NA,"-","None",1923,-9,-1,173,183,-10,18,17,1,0.514285714285714,NA
"Wednesday, May 30","boxscore","CHC","@","PIT","L",4,5,"None","18-19",4,"Morrison","Kaufmann","None","1:44","D",20000,"--","None",1923,-10,-1,177,188,-11,18,18,0,0.5,NA
"Wednesday, May 30","boxscore","CHC","@","PIT","L",2,10,"None","18-20",4,"Cooper","Aldridge","None","1:57","D",30000,"---","None",1923,-10,-8,179,198,-19,18,19,-1,0.486486486486487,NA
"Thursday, May 31","boxscore","CHC","@","CIN","L",2,3,"None","18-21",6,"Luque","Cheeves","None","None","D",NA,"----","None",1923,-11,-1,181,201,-20,18,20,-2,0.473684210526316,NA
"Friday, Jun 1","boxscore","CHC","@","CIN","L",3,5,"None","18-22",6,"Couch","Aldridge","Keck","1:57","D",NA,"-----","None",1923,-12,-2,184,206,-22,18,21,-3,0.461538461538462,NA
"Saturday, Jun 2","boxscore","CHC","@","CIN","L",1,2,"None","18-23",6,"Donohue","Alexander","None","None","D",NA,"------","None",1923,-13,-1,185,208,-23,18,22,-4,0.45,NA
"Sunday, Jun 3","boxscore","CHC","@","CIN","W",4,3,"None","19-23",6,"Osborne","Benton","None","1:47","D",NA,"+","None",1923,-12.5,1,189,211,-22,19,22,-3,0.463414634146341,NA
"Monday, Jun 4","boxscore","CHC","@","CIN","W",8,7,"None","20-23",6,"Kaufmann","Rixey","Alexander","2:02","D",NA,"++","None",1923,-12,1,197,218,-21,20,22,-2,0.476190476190476,NA
"Tuesday, Jun 5","boxscore","CHC","None","NYG","L",3,8,"None","20-24",6,"Barnes","Cheeves","Jonnard","None","D",10000,"-","None",1923,-13,-5,200,226,-26,20,23,-3,0.465116279069767,NA
"Wednesday, Jun 6","boxscore","CHC","None","NYG","W",6,1,"None","21-24",6,"Aldridge","Nehf","None","1:49","D",6000,"+","None",1923,-12,5,206,227,-21,21,23,-2,0.477272727272727,NA
"Thursday, Jun 7","boxscore","CHC","None","NYG","W",9,7,"None","22-24",6,"Alexander","Barnes","None","None","D",5000,"++","None",1923,-11,2,215,234,-19,22,23,-1,0.488888888888889,NA
"Friday, Jun 8","boxscore","CHC","None","BSN","W",4,2,"None","23-24",6,"Osborne","Fillingim","None","1:50","D",NA,"+++","None",1923,-10,2,219,236,-17,23,23,0,0.5,NA
"Saturday, Jun 9","boxscore","CHC","None","BSN","W",4,3,"None","24-24",6,"Kaufmann","McNamara","None","1:48","D",NA,"++++","None",1923,-10,1,223,239,-16,24,23,1,0.51063829787234,NA
"Sunday, Jun 10","boxscore","CHC","None","BSN","W",3,0,"None","25-24",6,"Aldridge","Genewich","None","1:40","D",NA,"+++++","None",1923,-9.5,3,226,239,-13,25,23,2,0.520833333333333,NA
"Monday, Jun 11","boxscore","CHC","None","BSN","W",10,3,"None","26-24",5,"Alexander","Barnes","None","None","D",NA,"++++++","None",1923,-9,7,236,242,-6,26,23,3,0.530612244897959,NA
"Tuesday, Jun 12","boxscore","CHC","None","BSN","W",12,11,"None","27-24",3,"Keen","Benton","Fussell","2:36","D",NA,"+++++++","None",1923,-8,1,248,253,-5,27,23,4,0.54,NA
"Wednesday, Jun 13","boxscore","CHC","None","BRO","L",4,8,"None","27-25",6,"Cadore","Osborne","Decatur","2:21","D",NA,"-","None",1923,-8,-4,252,261,-9,27,24,3,0.529411764705882,NA
"Thursday, Jun 14","boxscore","CHC","None","BRO","W",9,6,"None","28-25",4,"Aldridge","Vance","Kaufmann","1:48","D",5000,"+","None",1923,-7,3,261,267,-6,28,24,4,0.538461538461538,NA
"Friday, Jun 15","boxscore","CHC","None","BRO","L",7,9,"11","28-26",6,"Decatur","Alexander","None","None","D",6000,"-","None",1923,-7,-2,268,276,-8,28,25,3,0.528301886792453,NA
"Saturday, Jun 16","boxscore","CHC","None","BRO","W",7,3,"None","29-26",5,"Kaufmann","Grimes","None","None","D",NA,"+","None",1923,-6,4,275,279,-4,29,25,4,0.537037037037037,NA
"Sunday, Jun 17","boxscore","CHC","None","PHI","L",4,6,"None","29-27",6,"Glazner","Osborne","None","1:53","D",NA,"-","None",1923,-6,-2,279,285,-6,29,26,3,0.527272727272727,NA
"Monday, Jun 18","boxscore","CHC","None","PHI","W",9,3,"None","30-27",5,"Aldridge","Behan","None","1:41","D",NA,"+","None",1923,-6,6,288,288,0,30,26,4,0.535714285714286,NA
"Tuesday, Jun 19","boxscore","CHC","None","PHI","L",3,4,"None","30-28",5,"Ring","Fussell","None","None","D",NA,"-","None",1923,-7,-1,291,292,-1,30,27,3,0.526315789473684,NA
"Wednesday, Jun 20","boxscore","CHC","None","PHI","W",16,1,"None","31-28",4,"Alexander","Weinert","Dumovich","None","D",NA,"+","None",1923,-7,15,307,293,14,31,27,4,0.53448275862069,NA
"Thursday, Jun 21","boxscore","CHC","@","STL","W",4,0,"None","32-28",4,"Kaufmann","Doak","None","1:47","D",2500,"++","None",1923,-6.5,4,311,293,18,32,27,5,0.542372881355932,NA
"Friday, Jun 22","boxscore","CHC","@","STL","W",3,2,"None","33-28",4,"Aldridge","Sherdel","None","None","D",2000,"+++","None",1923,-6.5,1,314,295,19,33,27,6,0.55,NA
"Saturday, Jun 23","boxscore","CHC","@","STL","L",5,9,"None","33-29",4,"Stuart","Osborne","None","None","D",6000,"-","None",1923,-7.5,-4,319,304,15,33,28,5,0.540983606557377,NA
"Sunday, Jun 24","boxscore","CHC","None","CIN","W",2,0,"None","34-29",4,"Alexander","Luque","None","1:49","D",NA,"+","None",1923,-7.5,2,321,304,17,34,28,6,0.548387096774194,NA
"Monday, Jun 25","boxscore","CHC","None","CIN","L",5,6,"None","34-30",4,"Benton","Kaufmann","None","2:01","D",NA,"-","None",1923,-8.5,-1,326,310,16,34,29,5,0.53968253968254,NA
