"date","boxscore","team","home_or_away","opponent","win_or_loss","runs","runs_allowed","innings","win_loss_record","rank","win","loss","save","time","day_or_night","attendance","streak","originally_scheduled","year","games_ahead","run_diff","r_so_far","ra_so_far","rd_so_far","wins_so_far","losses_so_far","win_loss_differential","record_so_far","attendance_so_far"
"Wednesday, Sep 29","boxscore","ARI","None","COL","L",1,4,"None","97-61",1,"Astacio","Reynoso","None","2:16","N",32505,"-","None",1999,13,-3,879,651,228,97,60,37,0.617834394904459,5246606
"Thursday, Sep 30","boxscore","ARI","None","SDP","W",5,3,"None","98-61",1,"Johnson","Hitchcock","Mantei","2:47","N",33949,"+","None",1999,14,2,884,654,230,98,60,38,0.620253164556962,5280555
"Friday, Oct 1","boxscore","ARI","None","SDP","L",1,6,"None","98-62",1,"Williams","Stottlemyre","None","2:50","N",38519,"-","None",1999,13,-5,885,660,225,98,61,37,0.616352201257862,5319074
"Saturday, Oct 2","boxscore","ARI","None","SDP","W",7,5,"None","99-62",1,"Kim","Whisenant","Mantei","2:48","N",46794,"+","None",1999,13,2,892,665,227,99,61,38,0.61875,5365868
"Sunday, Oct 3","boxscore","ARI","None","SDP","W",10,3,"None","100-62",1,"Anderson","Murray","None","2:35","D",43465,"++","None",1999,14,7,902,668,234,100,61,39,0.62111801242236,5409333
"Wednesday, Apr 5","boxscore","ARI","None","PHI","W",11,3,"None","2-0",1,"Stottlemyre","Byrd","Morgan","2:53","N",29291,"++","None",2000,0.5,8,11,3,8,1,0,1,1,29291
"Thursday, Apr 6","boxscore","ARI","None","PHI","W-wo",3,2,"11","3-0",1,"Springer","Schrenk","None","3:03","N",28774,"+++","None",2000,1,1,14,5,9,2,0,2,1,58065
"Friday, Apr 7","boxscore","ARI","None","PIT","L",2,7,"None","3-1",1,"Christiansen","Reynoso","None","2:37","N",32536,"-","None",2000,0,-5,16,12,4,2,1,1,0.666666666666667,90601
"Saturday, Apr 8","boxscore","ARI","None","PIT","W-wo",6,5,"None","4-1",1,"Swindell","Christiansen","None","2:51","D",33298,"+","None",2000,1,1,22,17,5,3,1,2,0.75,123899
"Sunday, Apr 9","boxscore","ARI","None","PIT","W",1,0,"None","5-1",1,"Johnson","Schmidt","None","2:21","D",34204,"++","None",2000,2,1,23,17,6,4,1,3,0.8,158103
"Monday, Apr 10","boxscore","ARI","@","SDP","W",8,4,"None","6-1",1,"Stottlemyre","Williams","Morgan","2:56","D",60021,"+++","None",2000,2.5,4,31,21,10,5,1,4,0.833333333333333,218124
"Tuesday, Apr 11","boxscore","ARI","@","SDP","L-wo",2,3,"13","6-2",1,"Whisenant","Springer","None","3:34","N",19035,"-","None",2000,1.5,-1,33,24,9,5,2,3,0.714285714285714,237159
"Wednesday, Apr 12","boxscore","ARI","@","SDP","L",2,4,"None","6-3",1,"Meadows","Reynoso","Hoffman","2:24","N",15801,"--","None",2000,0.5,-2,35,28,7,5,3,2,0.625,252960
"Thursday, Apr 13","boxscore","ARI","@","SDP","W",5,4,"None","7-3",1,"Anderson","Hitchcock","Morgan","2:45","D",28131,"+","None",2000,0.5,1,40,32,8,6,3,3,0.666666666666667,281091
"Friday, Apr 14","boxscore","ARI","@","SFG","W",3,1,"None","8-3",1,"Johnson","Hernandez","None","2:32","N",40930,"++","None",2000,0.5,2,43,33,10,7,3,4,0.7,322021
"Saturday, Apr 15","boxscore","ARI","@","SFG","W",7,4,"None","9-3",1,"Stottlemyre","Ortiz","Swindell","3:07","D",40930,"+++","None",2000,1.5,3,50,37,13,8,3,5,0.727272727272727,362951
"Monday, Apr 17","boxscore","ARI","None","COL","L",1,9,"None","9-4",1,"Yoshii","Daal","None","2:42","N",33743,"-","None",2000,1.5,-8,51,46,5,8,4,4,0.666666666666667,396694
"Tuesday, Apr 18","boxscore","ARI","None","COL","W",7,1,"None","10-4",1,"Reynoso","Karl","None","2:50","N",30275,"+","None",2000,1.5,6,58,47,11,9,4,5,0.692307692307692,426969
"Wednesday, Apr 19","boxscore","ARI","None","COL","W",8,7,"None","11-4",1,"Morgan","Tavarez","Kim","3:00","N",31237,"++","None",2000,2.5,1,66,54,12,10,4,6,0.714285714285714,458206
"Thursday, Apr 20","boxscore","ARI","None","COL","W",3,0,"None","12-4",1,"Johnson","Arrojo","None","2:26","N",34458,"+++","None",2000,3,3,69,54,15,11,4,7,0.733333333333333,492664
"Friday, Apr 21","boxscore","ARI","None","SFG","L",5,11,"None","12-5",1,"Ortiz","Stottlemyre","None","3:07","N",40929,"-","None",2000,2,-6,74,65,9,11,5,6,0.6875,533593
"Saturday, Apr 22","boxscore","ARI","None","SFG","L",6,8,"None","12-6",1,"Rueter","Daal","Nen","2:53","D",45659,"--","None",2000,1,-2,80,73,7,11,6,5,0.647058823529412,579252
"Sunday, Apr 23","boxscore","ARI","None","SFG","L",7,12,"None","12-7",1,"Nathan","Reynoso","None","3:09","D",35879,"---","None",2000,0,-5,87,85,2,11,7,4,0.611111111111111,615131
"Tuesday, Apr 25","boxscore","ARI","@","PHI","W",10,2,"None","13-7",1,"Johnson","Brock","None","2:52","N",11926,"+","None",2000,1.5,8,97,87,10,12,7,5,0.631578947368421,627057
"Wednesday, Apr 26","boxscore","ARI","@","PHI","W",10,4,"None","14-7",1,"Stottlemyre","Ashby","None","3:02","N",12250,"++","None",2000,2.5,6,107,91,16,13,7,6,0.65,639307
"Thursday, Apr 27","boxscore","ARI","@","PHI","L-wo",4,5,"None","14-8",1,"Gomes","Kim","None","3:01","D",13560,"-","None",2000,2.5,-1,111,96,15,13,8,5,0.619047619047619,652867
"Friday, Apr 28","boxscore","ARI","@","CHC","L",5,6,"None","14-9",1,"Tapani","Springer","Aguilera","2:54","D",27507,"--","None",2000,1.5,-1,116,102,14,13,9,4,0.590909090909091,680374
"Saturday, Apr 29","boxscore","ARI","@","CHC","W",7,4,"10","15-9",1,"Mantei","Guthrie","Morgan","3:34","D",37484,"+","None",2000,1.5,3,123,106,17,14,9,5,0.608695652173913,717858
"Sunday, Apr 30","boxscore","ARI","@","CHC","W",6,0,"None","16-9",1,"Johnson","Lorraine","None","2:43","D",37274,"++","None",2000,1.5,6,129,106,23,15,9,6,0.625,755132
"Tuesday, May 2","boxscore","ARI","@","MIL","W",5,1,"None","17-9",1,"Stottlemyre","Haynes","None","2:38","N",8281,"+++","None",2000,3,4,134,107,27,16,9,7,0.64,763413
"Wednesday, May 3","boxscore","ARI","@","MIL","L",1,4,"None","17-10",1,"Estrada","Daal","Wickman","2:28","N",9600,"-","None",2000,2,-3,135,111,24,16,10,6,0.615384615384615,773013
"Thursday, May 4","boxscore","ARI","@","MIL","W",6,2,"None","18-10",1,"Reynoso","Stull","Kim","3:19","N",8405,"+","None",2000,2.5,4,141,113,28,17,10,7,0.62962962962963,781418
"Friday, May 5","boxscore","ARI","None","SDP","W",5,3,"None","19-10",1,"Johnson","Hitchcock","None","2:28","N",42297,"++","None",2000,2.5,2,146,116,30,18,10,8,0.642857142857143,823715
"Saturday, May 6","boxscore","ARI","None","SDP","W",10,5,"None","20-10",1,"Anderson","Lopez","None","2:43","D",36827,"+++","None",2000,2.5,5,156,121,35,19,10,9,0.655172413793103,860542
"Sunday, May 7","boxscore","ARI","None","SDP","W",8,1,"None","21-10",1,"Stottlemyre","Clement","None","2:51","D",38060,"++++","None",2000,3.5,7,164,122,42,20,10,10,0.666666666666667,898602
"Monday, May 8","boxscore","ARI","None","LAD","W",15,7,"None","22-10",1,"Daal","Park","None","2:56","N",33338,"+++++","None",2000,4,8,179,129,50,21,10,11,0.67741935483871,931940
"Tuesday, May 9","boxscore","ARI","None","LAD","W-wo",11,7,"12","23-10",1,"Padilla","Hershiser","None","4:12","N",32326,"++++++","None",2000,5,4,190,136,54,22,10,12,0.6875,964266
"Wednesday, May 10","boxscore","ARI","None","LAD","W-wo",2,1,"None","24-10",1,"Kim","Adams","None","3:01","N",43345,"+++++++","None",2000,5,1,192,137,55,23,10,13,0.696969696969697,1007611
"Friday, May 12","boxscore","ARI","@","SDP","W",6,4,"None","25-10",1,"Anderson","Clement","Kim","2:35","N",24391,"++++++++","None",2000,6,2,198,141,57,24,10,14,0.705882352941177,1032002
"Saturday, May 13","boxscore","ARI","@","SDP","W",6,2,"None","26-10",1,"Stottlemyre","Spencer","Morgan","2:46","N",44044,"+++++++++","None",2000,6.5,4,204,143,61,25,10,15,0.714285714285714,1076046
"Sunday, May 14","boxscore","ARI","@","SDP","L",1,3,"None","26-11",1,"Meadows","Daal","Hoffman","2:04","D",31555,"-","None",2000,6.5,-2,205,146,59,25,11,14,0.694444444444444,1107601
"Tuesday, May 16","boxscore","ARI","@","MON","L",0,2,"None","26-12",1,"Vazquez","Johnson","Hermanson","2:23","N",11898,"--","None",2000,5.5,-2,205,148,57,25,12,13,0.675675675675676,1119499
"Wednesday, May 17","boxscore","ARI","@","MON","L",2,10,"None","26-13",1,"Pavano","Reynoso","None","2:26","N",8766,"---","None",2000,4.5,-8,207,158,49,25,13,12,0.657894736842105,1128265
"Thursday, May 18","boxscore","ARI","@","MON","W",8,6,"None","27-13",1,"Kim","Telford","None","2:39","N",11073,"+","None",2000,5,2,215,164,51,26,13,13,0.666666666666667,1139338
"Friday, May 19","boxscore","ARI","@","NYM","L",3,4,"None","27-14",1,"Jones","Stottlemyre","Benitez","2:55","N",25292,"-","None",2000,4,-1,218,168,50,26,14,12,0.65,1164630
"Saturday, May 20","boxscore","ARI","@","NYM","L",7,8,"None","27-15",1,"Hampton","Daal","Benitez","2:57","D",37121,"--","None",2000,3,-1,225,176,49,26,15,11,0.634146341463415,1201751
"Sunday, May 21","boxscore","ARI","@","NYM","L-wo",6,7,"None","27-16",1,"Wendell","Kim","None","3:13","D",38826,"---","None",2000,2,-1,231,183,48,26,16,10,0.619047619047619,1240577
"Tuesday, May 23","boxscore","ARI","None","PIT","W",6,1,"None","28-16",1,"Anderson","Anderson","None","2:17","N",31726,"+","None",2000,2.5,5,237,184,53,27,16,11,0.627906976744186,1272303
"Wednesday, May 24","boxscore","ARI","None","PIT","W",6,5,"None","29-16",1,"Stottlemyre","Schmidt","Kim","2:54","N",30462,"++","None",2000,3.5,1,243,189,54,28,16,12,0.636363636363636,1302765
"Thursday, May 25","boxscore","ARI","None","PIT","W",7,5,"None","30-16",1,"Daal","Benson","Mantei","2:49","N",30759,"+++","None",2000,4,2,250,194,56,29,16,13,0.644444444444444,1333524
"Friday, May 26","boxscore","ARI","None","MIL","W",9,2,"None","31-16",1,"Johnson","Snyder","None","2:27","N",34846,"++++","None",2000,4,7,259,196,63,30,16,14,0.652173913043478,1368370
"Saturday, May 27","boxscore","ARI","None","MIL","W",7,3,"None","32-16",1,"Reynoso","Acevedo","Kim","3:24","D",35163,"+++++","None",2000,5,4,266,199,67,31,16,15,0.659574468085106,1403533
"Sunday, May 28","boxscore","ARI","None","MIL","L",3,4,"11","32-17",1,"Wickman","Swindell","None","3:37","D",35121,"-","None",2000,5,-1,269,203,66,31,17,14,0.645833333333333,1438654
"Monday, May 29","boxscore","ARI","None","STL","L",0,3,"None","32-18",1,"Stephenson","Stottlemyre","None","2:51","D",47014,"--","None",2000,4,-3,269,206,63,31,18,13,0.63265306122449,1485668
"Tuesday, May 30","boxscore","ARI","None","STL","L",1,6,"None","32-19",1,"Ankiel","Daal","Morris","2:23","N",36180,"---","None",2000,4,-5,270,212,58,31,19,12,0.62,1521848
"Wednesday, May 31","boxscore","ARI","None","STL","W",6,2,"None","33-19",1,"Johnson","Hentgen","Kim","2:48","N",39761,"+","None",2000,4,4,276,214,62,32,19,13,0.627450980392157,1561609
"Thursday, Jun 1","boxscore","ARI","None","STL","W",4,0,"None","34-19",1,"Reynoso","Benes","None","2:56","N",37131,"++","None",2000,4.5,4,280,214,66,33,19,14,0.634615384615385,1598740
"Friday, Jun 2","boxscore","ARI","@","TEX","W",5,4,"None","35-19",1,"Anderson","Helling","Mantei","3:03","N",40770,"+++","None",2000,4.5,1,285,218,67,34,19,15,0.641509433962264,1639510
"Saturday, Jun 3","boxscore","ARI","@","TEX","L",3,4,"None","35-20",1,"Rogers","Figueroa","Wetteland","2:53","N",46222,"-","None",2000,4.5,-1,288,222,66,34,20,14,0.62962962962963,1685732
"Sunday, Jun 4","boxscore","ARI","@","TEX","L",6,7,"None","35-21",1,"Perisho","Kim","Wetteland","3:11","N",46366,"--","None",2000,3.5,-1,294,229,65,34,21,13,0.618181818181818,1732098
"Monday, Jun 5","boxscore","ARI","@","CHC","L-wo",3,4,"10","35-22",1,"Heredia","Mantei","None","3:00","N",32197,"---","None",2000,3.5,-1,297,233,64,34,22,12,0.607142857142857,1764295
"Tuesday, Jun 6","boxscore","ARI","@","CHC","L",1,4,"None","35-23",1,"Tapani","Reynoso","None","2:39","N",35933,"----","None",2000,3.5,-3,298,237,61,34,23,11,0.596491228070175,1800228
"Wednesday, Jun 7","boxscore","ARI","@","CHC","L",4,9,"None","35-24",1,"Downs","Anderson","Van Poppel","2:40","D",37596,"-----","None",2000,2.5,-5,302,246,56,34,24,10,0.586206896551724,1837824
"Friday, Jun 9","boxscore","ARI","None","ANA","W",4,1,"None","36-24",1,"Johnson","Cooper","Kim","2:45","N",39468,"+","None",2000,2.5,3,306,247,59,35,24,11,0.593220338983051,1877292
"Saturday, Jun 10","boxscore","ARI","None","ANA","L",3,10,"None","36-25",1,"Washburn","Daal","None","2:30","D",35213,"-","None",2000,1.5,-7,309,257,52,35,25,10,0.583333333333333,1912505
"Sunday, Jun 11","boxscore","ARI","None","ANA","W",3,2,"None","37-25",1,"Plesac","Schoeneweis","Kim","2:29","D",36349,"+","None",2000,1.5,1,312,259,53,36,25,11,0.590163934426229,1948854
"Monday, Jun 12","boxscore","ARI","@","LAD","W",4,2,"None","38-25",1,"Anderson","Dreifort","Kim","2:45","N",25552,"++","None",2000,2,2,316,261,55,37,25,12,0.596774193548387,1974406
"Tuesday, Jun 13","boxscore","ARI","@","LAD","L",1,6,"None","38-26",1,"Park","Morgan","None","2:30","N",34067,"-","None",2000,2,-5,317,267,50,37,26,11,0.587301587301587,2008473
"Wednesday, Jun 14","boxscore","ARI","@","LAD","W",5,1,"None","39-26",1,"Johnson","Perez","None","2:51","N",27332,"+","None",2000,3,4,322,268,54,38,26,12,0.59375,2035805
"Thursday, Jun 15","boxscore","ARI","@","LAD","L",0,4,"None","39-27",1,"Brown","Stottlemyre","None","2:27","N",30103,"-","None",2000,2,-4,322,272,50,38,27,11,0.584615384615385,2065908
"Saturday, Jun 17","boxscore","ARI","@","COL","L",5,14,"None","39-28",1,"Bohanon","Anderson","None","2:56","N",48043,"--","None",2000,1,-9,327,286,41,38,28,10,0.575757575757576,2113951
"Sunday, Jun 18","boxscore","ARI","@","COL","L",2,19,"None","39-29",1,"Yoshii","Reynoso","None","3:05","D",48117,"---","None",2000,0,-17,329,305,24,38,29,9,0.567164179104478,2162068
"Monday, Jun 19","boxscore","ARI","None","SDP","W-wo",3,2,"None","40-29",1,"Padilla","Kolb","None","2:48","N",37336,"+","None",2000,0.5,1,332,307,25,39,29,10,0.573529411764706,2199404
"Tuesday, Jun 20","boxscore","ARI","None","SDP","L",1,3,"None","40-30",1,"Tollberg","Stottlemyre","Hoffman","2:30","N",30011,"-","None",2000,0.5,-2,333,310,23,39,30,9,0.565217391304348,2229415
"Wednesday, Jun 21","boxscore","ARI","None","SDP","W",11,8,"None","41-30",1,"Morgan","Reyes","None","3:09","N",33003,"+","None",2000,0.5,3,344,318,26,40,30,10,0.571428571428571,2262418
"Friday, Jun 23","boxscore","ARI","None","COL","W",2,0,"None","42-30",1,"Anderson","Bohanon","Kim","2:16","N",37089,"++","None",2000,2,2,346,318,28,41,30,11,0.577464788732394,2299507
"Saturday, Jun 24","boxscore","ARI","None","COL","L",0,4,"None","42-31",1,"Yoshii","Johnson","None","3:06","N",42559,"-","None",2000,1,-4,346,322,24,41,31,10,0.569444444444444,2342066
"Sunday, Jun 25","boxscore","ARI","None","COL","W",8,3,"None","43-31",1,"Morgan","Astacio","None","2:47","N",35887,"+","None",2000,2,5,354,325,29,42,31,11,0.575342465753425,2377953
"Monday, Jun 26","boxscore","ARI","None","HOU","W",6,1,"None","44-31",1,"Reynoso","Dotel","Kim","2:44","N",31388,"++","None",2000,2,5,360,326,34,43,31,12,0.581081081081081,2409341
"Tuesday, Jun 27","boxscore","ARI","None","HOU","L",4,12,"None","44-32",1,"Elarton","Daal","None","3:01","N",30115,"-","None",2000,2,-8,364,338,26,43,32,11,0.573333333333333,2439456
"Wednesday, Jun 28","boxscore","ARI","None","HOU","W",6,2,"None","45-32",1,"Anderson","Lima","Kim","2:30","N",29540,"+","None",2000,2,4,370,340,30,44,32,12,0.578947368421053,2468996
"Thursday, Jun 29","boxscore","ARI","None","HOU","W",7,1,"None","46-32",1,"Johnson","Reynolds","None","2:41","N",31518,"++","None",2000,2,6,377,341,36,45,32,13,0.584415584415584,2500514
"Friday, Jun 30","boxscore","ARI","None","CIN","L",4,5,"None","46-33",1,"Harnisch","Morgan","Graves","2:51","N",38197,"-","None",2000,1,-1,381,346,35,45,33,12,0.576923076923077,2538711
"Saturday, Jul 1","boxscore","ARI","None","CIN","W",9,6,"None","47-33",1,"Springer","Fernandez","Kim","3:08","D",39385,"+","None",2000,2,3,390,352,38,46,33,13,0.582278481012658,2578096
"Sunday, Jul 2","boxscore","ARI","None","CIN","L",2,14,"None","47-34",1,"Neagle","Daal","None","3:12","D",39841,"-","None",2000,1,-12,392,366,26,46,34,12,0.575,2617937
"Monday, Jul 3","boxscore","ARI","None","CIN","L",2,3,"None","47-35",1,"Parris","Anderson","Graves","2:45","D",38287,"--","None",2000,0,-1,394,369,25,46,35,11,0.567901234567901,2656224
"Tuesday, Jul 4","boxscore","ARI","@","HOU","W",10,4,"None","48-35",1,"Johnson","Lima","None","3:00","N",42147,"+","None",2000,1.5,6,404,373,31,47,35,12,0.573170731707317,2698371
"Wednesday, Jul 5","boxscore","ARI","@","HOU","W",12,9,"None","49-35",1,"Morgan","Valdes","Kim","3:50","N",36218,"++","None",2000,2.5,3,416,382,34,48,35,13,0.578313253012048,2734589
"Thursday, Jul 6","boxscore","ARI","@","HOU","W",2,1,"None","50-35",1,"Guzman","Holt","Mantei","2:28","N",36471,"+++","None",2000,3.5,1,418,383,35,49,35,14,0.583333333333333,2771060
"Friday, Jul 7","boxscore","ARI","@","OAK","L-wo",4,5,"11","50-36",1,"Tam","Daal","None","4:11","N",17287,"-","None",2000,3.5,-1,422,388,34,49,36,13,0.576470588235294,2788347
"Saturday, Jul 8","boxscore","ARI","@","OAK","L-wo",7,8,"10","50-37",1,"Isringhausen","Swindell","None","3:39","N",54268,"--","None",2000,2.5,-1,429,396,33,49,37,12,0.569767441860465,2842615
"Sunday, Jul 9","boxscore","ARI","@","OAK","W",4,2,"None","51-37",1,"Johnson","Heredia","Mantei","3:00","D",25513,"+","None",2000,3.5,2,433,398,35,50,37,13,0.574712643678161,2868128
"Thursday, Jul 13","boxscore","ARI","None","TEX","L",4,6,"None","51-38",1,"Zimmerman","Kim","Wetteland","3:01","N",32541,"-","None",2000,2.5,-2,437,404,33,50,38,12,0.568181818181818,2900669
"Friday, Jul 14","boxscore","ARI","None","TEX","W",6,1,"None","52-38",1,"Reynoso","Rogers","None","2:29","N",34415,"+","None",2000,2.5,5,443,405,38,51,38,13,0.573033707865168,2935084
"Saturday, Jul 15","boxscore","ARI","None","TEX","L",5,6,"11","52-39",1,"Zimmerman","Swindell","Wetteland","3:39","D",37856,"-","None",2000,2.5,-1,448,411,37,51,39,12,0.566666666666667,2972940
"Sunday, Jul 16","boxscore","ARI","None","SEA","L",3,6,"None","52-40",1,"Mesa","Springer","Sasaki","3:15","D",34144,"--","None",2000,1.5,-3,451,417,34,51,40,11,0.56043956043956,3007084
"Monday, Jul 17","boxscore","ARI","None","SEA","W",7,0,"None","53-40",1,"Guzman","Halama","None","2:40","N",35504,"+","None",2000,1.5,7,458,417,41,52,40,12,0.565217391304348,3042588
"Tuesday, Jul 18","boxscore","ARI","None","SEA","L",2,5,"None","53-41",1,"Rhodes","Padilla","Sasaki","2:51","N",32090,"-","None",2000,0.5,-3,460,422,38,52,41,11,0.559139784946237,3074678
"Wednesday, Jul 19","boxscore","ARI","None","STL","W",4,3,"None","54-41",1,"Reynoso","Stephenson","Mantei","2:40","N",37119,"+","None",2000,1.5,1,464,425,39,53,41,12,0.563829787234043,3111797
"Thursday, Jul 20","boxscore","ARI","None","STL","W-wo",3,2,"None","55-41",1,"Johnson","Veres","None","2:15","D",40937,"++","None",2000,1.5,1,467,427,40,54,41,13,0.568421052631579,3152734
"Friday, Jul 21","boxscore","ARI","@","CIN","W",5,4,"None","56-41",1,"Swindell","Sullivan","Mantei","3:02","N",46101,"+++","None",2000,2.5,1,472,431,41,55,41,14,0.572916666666667,3198835
"Saturday, Jul 22","boxscore","ARI","@","CIN","L",3,7,"None","56-42",1,"Villone","Guzman","None","3:35","D",42568,"-","None",2000,1.5,-4,475,438,37,55,42,13,0.56701030927835,3241403
"Sunday, Jul 23","boxscore","ARI","@","CIN","L",3,5,"None","56-43",1,"Dessens","Anderson","Graves","2:31","D",34822,"--","None",2000,1.5,-2,478,443,35,55,43,12,0.561224489795918,3276225
"Tuesday, Jul 25","boxscore","ARI","@","STL","L",3,7,"None","56-44",1,"Stephenson","Johnson","None","2:59","N",44454,"---","None",2000,1,-4,481,450,31,55,44,11,0.555555555555556,3320679
"Wednesday, Jul 26","boxscore","ARI","@","STL","L",4,8,"None","56-45",1,"Kile","Reynoso","None","3:00","N",42762,"----","None",2000,0,-4,485,458,27,55,45,10,0.55,3363441
"Thursday, Jul 27","boxscore","ARI","@","STL","W",17,5,"None","57-45",1,"Guzman","Ankiel","None","3:29","N",42963,"+","None",2000,0.5,12,502,463,39,56,45,11,0.554455445544555,3406404
"Friday, Jul 28","boxscore","ARI","@","FLA","W",4,1,"None","58-45",1,"Schilling","Cornelius","Mantei","2:32","N",12548,"++","None",2000,0.5,3,506,464,42,57,45,12,0.558823529411765,3418952
"Saturday, Jul 29","boxscore","ARI","@","FLA","L",2,4,"None","58-46",1,"Miceli","Kim","Alfonseca","2:36","N",15860,"-","None",2000,0.5,-2,508,468,40,57,46,11,0.553398058252427,3434812
"Sunday, Jul 30","boxscore","ARI","@","FLA","L",3,4,"None","58-47",1,"Almanza","Morgan","Alfonseca","3:08","D",16770,"--","None",2000,0.5,-1,511,472,39,57,47,10,0.548076923076923,3451582
"Tuesday, Aug 1","boxscore","ARI","None","ATL","L",2,4,"None","58-48",2,"Millwood","Swindell","Remlinger","2:36","N",35138,"---","None",2000,-1,-2,513,476,37,57,48,9,0.542857142857143,3486720
"Wednesday, Aug 2","boxscore","ARI","None","ATL","W",2,0,"None","59-48",1,"Schilling","Maddux","None","2:15","N",40643,"+","None",2000,0,2,515,476,39,58,48,10,0.547169811320755,3527363
"Thursday, Aug 3","boxscore","ARI","None","ATL","W",8,4,"None","60-48",1,"Anderson","Ashby","None","2:46","N",35441,"++","None",2000,0,4,523,480,43,59,48,11,0.551401869158878,3562804
"Friday, Aug 4","boxscore","ARI","None","NYM","L",1,6,"None","60-49",2,"Reed","Johnson","Cook","2:49","N",41832,"-","None",2000,-1,-5,524,486,38,59,49,10,0.546296296296296,3604636
"Saturday, Aug 5","boxscore","ARI","None","NYM","L",2,6,"None","60-50",2,"Jones","Guzman","White","3:10","N",41656,"--","None",2000,-1,-4,526,492,34,59,50,9,0.541284403669725,3646292
"Sunday, Aug 6","boxscore","ARI","None","NYM","W",9,5,"None","61-50",2,"Reynoso","Rusch","Mantei","3:11","D",39641,"+","None",2000,-1,4,535,497,38,60,50,10,0.545454545454545,3685933
"Monday, Aug 7","boxscore","ARI","None","MON","W",5,2,"None","62-50",2,"Schilling","Moore","None","2:19","N",31526,"++","None",2000,-1,3,540,499,41,61,50,11,0.54954954954955,3717459
"Tuesday, Aug 8","boxscore","ARI","None","MON","L",3,9,"None","62-51",2,"Lira","Anderson","None","3:05","N",33113,"-","None",2000,-2,-6,543,508,35,61,51,10,0.544642857142857,3750572
"Wednesday, Aug 9","boxscore","ARI","None","MON","L",3,4,"None","62-52",2,"Strickland","Guzman","Telford","3:08","N",33500,"--","None",2000,-3,-1,546,512,34,61,52,9,0.539823008849557,3784072
"Friday, Aug 11","boxscore","ARI","@","PIT","W",6,1,"None","63-52",2,"Reynoso","Serafini","None","2:56","N",25281,"+","None",2000,-2,5,552,513,39,62,52,10,0.543859649122807,3809353
"Saturday, Aug 12","boxscore","ARI","@","PIT","L",6,9,"None","63-53",2,"Sauerbeck","Schilling","None","2:58","N",34101,"-","None",2000,-2,-3,558,522,36,62,53,9,0.539130434782609,3843454
"Sunday, Aug 13","boxscore","ARI","@","PIT","W",7,6,"None","64-53",2,"Morgan","Arroyo","Mantei","3:12","D",25321,"+","None",2000,-1,1,565,528,37,63,53,10,0.543103448275862,3868775
"Monday, Aug 14","boxscore","ARI","@","PHI","W",4,3,"11","65-53",2,"Plesac","Brantley","Mantei","3:48","N",14083,"++","None",2000,-1,1,569,531,38,64,53,11,0.547008547008547,3882858
"Tuesday, Aug 15","boxscore","ARI","@","PHI","W",11,6,"None","66-53",2,"Kim","Gomes","None","3:06","N",16949,"+++","None",2000,-1,5,580,537,43,65,53,12,0.550847457627119,3899807
"Wednesday, Aug 16","boxscore","ARI","@","PHI","W",5,1,"None","67-53",2,"Reynoso","Chen","None","2:55","D",23498,"++++","None",2000,-1,4,585,538,47,66,53,13,0.554621848739496,3923305
"Friday, Aug 18","boxscore","ARI","None","CHC","W",11,2,"None","68-53",2,"Schilling","Quevedo","None","2:35","N",44440,"+++++","None",2000,-1.5,9,596,540,56,67,53,14,0.558333333333333,3967745
"Saturday, Aug 19","boxscore","ARI","None","CHC","W",11,3,"None","69-53",2,"Anderson","Lieber","None","2:33","N",47404,"++++++","None",2000,-1.5,8,607,543,64,68,53,15,0.56198347107438,4015149
"Sunday, Aug 20","boxscore","ARI","None","CHC","W",5,4,"None","70-53",2,"Johnson","Rain","None","2:38","D",43636,"+++++++","None",2000,-0.5,1,612,547,65,69,53,16,0.565573770491803,4058785
"Monday, Aug 21","boxscore","ARI","None","MIL","L",8,16,"None","70-54",2,"Stull","Reynoso","None","3:34","N",31752,"-","None",2000,-1.5,-8,620,563,57,69,54,15,0.560975609756098,4090537
"Tuesday, Aug 22","boxscore","ARI","None","MIL","L",3,4,"None","70-55",2,"D'Amico","Guzman","Leskanic","2:51","N",31057,"--","None",2000,-1.5,-1,623,567,56,69,55,14,0.556451612903226,4121594
"Wednesday, Aug 23","boxscore","ARI","None","MIL","L",5,8,"None","70-56",2,"Haynes","Schilling","Leskanic","3:03","N",29954,"---","None",2000,-2.5,-3,628,575,53,69,56,13,0.552,4151548
"Friday, Aug 25","boxscore","ARI","@","NYM","L",3,13,"None","70-57",2,"Reed","Johnson","None","3:09","N",38237,"----","None",2000,-3.5,-10,631,588,43,69,57,12,0.547619047619048,4189785
"Saturday, Aug 26","boxscore","ARI","@","NYM","W",5,1,"10","71-57",2,"Plesac","White","None","3:14","N",43985,"+","None",2000,-2.5,4,636,589,47,70,57,13,0.551181102362205,4233770
"Sunday, Aug 27","boxscore","ARI","@","NYM","L",1,2,"None","71-58",2,"Hampton","Reynoso","Benitez","2:29","D",42277,"-","None",2000,-2.5,-1,637,591,46,70,58,12,0.546875,4276047
"Monday, Aug 28","boxscore","ARI","@","MON","L",5,9,"None","71-59",2,"Thurman","Schilling","Telford","2:39","N",6389,"--","None",2000,-3.5,-4,642,600,42,70,59,11,0.542635658914729,4282436
